sample_id,sequence,length,task_role,is_main_23,is_aux_45,label_pIC50,label_ic50_uM,sample_weight,weight_len,weight_quality,source_count,is_from_merged_backbone,contains_merged,high_confidence_flag,conflict_flag,tier_23,dedup_strategy,label_source_mode,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,record_count_total,row_count_after_filter
AUX_0012,APER,4,aux,False,True,3.275552085535661,530.21,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,530.21,530.21,530.21,530.21,1.0,,,,biopep_core_standardized,biopep_ace_000302 || 8949,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8949,BIOPEP-UWM,1,1
AUX_0071,LQSW,4,aux,False,True,3.3010299956639813,500.0,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,500.0,500.0,500.0,500.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000193 || MBPDB_P02666_LQSW_155-158 || 1729 || 6378,10.3168/jds.S0022-0302(96)76487-1 || Enzymatic-hydrolysis (Hydrolysis with a proteinase from L. helveticus CP790),"Identification of an Antihypertensive Peptide from Casein Hydrolysate Produced by a Proteinase from Lactobacillus helveticus CP790 || Bos taurus || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC",3,3
AUX_0107,SVYT,4,aux,False,True,4.200659450546418,63.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,63.0,63.0,63.0,63.0,1.0,,,,biopep_core_standardized,biopep_ace_000609 || 9939,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9939,BIOPEP-UWM,1,1
AUX_0282,PTPVP,5,aux,False,True,3.5910650413211984,256.41,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,256.41,256.41,256.41,256.41,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000270 || 8200 || 2554 || 5337 || 6126 || 6761,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8200 || Pork (Sus domesticus) || Pork meat,BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006) || RP-HPLC,5,5
AUX_0278,PSFQP,5,aux,False,True,4.136677139879544,73.0,0.4,0.5,0.8,3,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,73.0,73.0,73.0,73.0,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000019 || 2637 || mbpdb_ace_000162 || MBPDB_P05814_PSFQP_57-61 || 2431 || 5335 || 5965 || 6304 || 6790,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2637 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",7,7
AUX_0266,NLHLP,5,aux,False,True,3.3767507096021,420.0,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,420.0,420.0,420.0,420.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000178 || MBPDB_P05814_NLHLP_138-142 || 2491 || 5332 || 5995 || 6333 || 6820,10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",6,6
MAIN_0421,VNP,3,main,True,False,5.0,10.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,6.4,10.0,10.0,10.0,1.5625,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001910 | ace_merged_001911 | ace_merged_001912 || 2082 | 2168 | 3755 || 3755,Cereals (rice),"source_count=1; spread_ratio=1.5625 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Chen, J., Wang, Y., Zhong, Q., Wu, Y., & Xia, W. ( || UF, RP-HPLC",4,2
MAIN_0423,VPQ,3,main,True,False,3.17623086073719,666.4524046046864,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,666.4524046046864,666.4524046046864,666.4524046046864,666.4524046046864,1.0,,,,merged_short23_tiered_standardized || ferm_strict_core_standardized,ace_merged_001961 || FMDB2080 || fermfoodb_ace_000834,12957917,only_one_record_after_merge || single-source evidence with usable IC50 || FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB2080 || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL and furanacryloyl-Phe-Gly-Gly as substate,2,2
MAIN_0063,IL,2,main,True,False,1.998808412106284,10027.475,0.8,1.0,0.8,2,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,54.95,20000.0,10027.475,10027.475,363.9672429481346,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000308 | ace_merged_000309 || 1438 | 9079 || biopep_ace_000376 || 9079,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9079,source_count=2; spread_ratio=363.9672 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1438; 3860; 5410 BindingDB: ID 50282190 BioPepDB: ID biopep00542 BIOPEP-UWM database of bioactive peptides: ID 8323; 8802 BIOPEP database of sensory peptides and amino acids: ID 194 BRENDA: Ligand Ile-Ieu ChEBI: ID 74072 ChEMBL: ID CHEMBL48832 ChemSpider: ID 5382050 EPA CompTox: ID DTXSID00427071 EPA DSSTox: ID DTXCID40377905 EROP-Moscow: ID E10605 J-GLOBAL: ID 200907038945135805 Metabolights: ID MTBLC74072 Nikkaji: ID J1.013.425K PubChem: ID 7019083 SATPdb: ID satpdb25152 SureChEMBL: ID SCHEMBL3010040 ZINC: ID ZINC02556613 || BIOPEP-UWM,3,2
AUX_0217,IPAIN,5,aux,False,True,3.363913484896927,432.6,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,432.6,432.6,432.6,432.6,1.0,,,,ahtpdb_clean_um_standardized,5320 || 5935,Milk (caprine kefir),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC, UF",2,2
AUX_0152,YQEP,4,aux,False,True,3.4987489781441425,317.14,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,317.14,317.14,317.14,317.14,1.0,,,,mbpdb_core_standardized,mbpdb_ace_000111 || MBPDB_P11839_YQEP_206-209,10.3168/jds.S0022-0302(06)72370-0,Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Ovis aries || Beta-casein,1,1
MAIN_0075,KY,2,main,True,False,5.113509274827518,7.7,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,1.63,20000.0,7.7,7.7,12269.938650306747,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000403 | ace_merged_000404 | ace_merged_000405 | ace_merged_000406 | ace_merged_000407 | ace_merged_000408 | ace_merged_000409 || 1105 | 1455 | 1816 | 4257 | 5161 | 6258 | 6677 || 1105 || 1816 || 4257 || 5161 || 6258 || 6677,Fish (Sardine) || Wakame Seaweed || Wakame (Undaria pinnatifida),"source_count=1; spread_ratio=12269.9387 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || Cushman and Cheung (1971) || IEC, SEC, RPC || GFC, IEC, RP-HPLC",13,7
MAIN_0376,RIY,3,main,True,False,4.552841968657781,28.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,28.0,20000.0,28.0,28.0,714.2857142857143,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001750 | ace_merged_001751 | ace_merged_001752 | ace_merged_001753 | ace_merged_001754 | ace_merged_001755 | ace_merged_001756 | ace_merged_001757 || 1569 | 1949 | 2957 | 4247 | 5114 | 5247 | 6142 | 6724 || 1949 || 2957 || 4247 || 5114 || 5247 || 6142 || 6724,Rapeseed || Rapeseed protein-derived peptides || Rapeseed protein || Rapeseed (Brassica napus),"source_count=1; spread_ratio=714.2857 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || CC || Holmquist et al. (1979) || GPC, RP-HPLC || Cushman and Cheung (1971) || HPLC || RP-HPLC",15,8
AUX_0275,PQAFP,5,aux,False,True,3.23284413391782,585.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,585.0,585.0,585.0,585.0,1.0,,,,ahtpdb_clean_um_standardized,2512,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0234,HQP,3,main,True,False,3.870632404277015,134.7,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,134.7,134.7,134.7,134.7,1.0,,,,merged_short23_tiered_standardized || mbpdb_core_standardized,ace_merged_001135 || MBPDB_P02666_HQP_160-162_163-165 || mbpdb_ace_000220,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,2,2
AUX_0016,DERF,4,aux,False,True,4.43086027452754,37.08,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,37.08,37.08,37.08,37.08,1.0,,,,mbpdb_core_standardized,mbpdb_ace_000059 || MBPDB_P02668_DERF_35-38,10.1016/j.foodchem.2010.05.026,"Production, analysis and in vivo evaluation of novel angiotensin-I-converting enzyme inhibitory peptides from bovine casein || Bos taurus || Kappa-casein",1,1
AUX_0306,TVVPG,5,aux,False,True,5.187086643357144,6.5,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,6.5,6.5,6.5,6.5,1.0,,,,ahtpdb_clean_um_standardized,2347,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0169,AVL,3,main,True,False,1.999845635748304,10003.555,0.8,1.0,0.8,2,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,7.11,20000.0,10003.555,10003.555,2812.939521800281,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000893 | ace_merged_000894 || 1620 | 9060 || biopep_ace_000357 || 9060,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9060,"source_count=2; spread_ratio=2812.9395 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1620, 2681 BindingDB: ID 50350463 BioPepDB: ID biopep00085 BIOPEP-UWM Virtual database: ID 266; 279; 285; 288 CAS: Registry No 93414-38-1 ChEBI: ID 158661 ChEMBL: ID CHEMBL1814489 ChemSpider: ID 5384361 DFBP: ID DFBPANHY0635 EROP-Moscow: ID E06686 J-GLOBAL: ID 200907067216016588 Metabolomics Workbench: ID 79446 Nikkaji: ID J1.717.209C PubChem: CID 7021452 SATPdb: ID satpdb23086 ZINC: ID ZINC000002572102 || BIOPEP-UWM",3,2
MAIN_0435,VVW,3,main,True,False,4.657577319177793,22.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,22.0,22.0,22.0,22.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002004 || 1904,Cereals (Rice-koji),"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, SEC, RPC",2,2
MAIN_0002,AC,2,main,True,False,3.261996794816751,547.02,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,547.02,547.02,547.02,547.02,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000005 || 11320 || biopep_ace_000834,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11320,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || CAS: Regisrty No 2490-72-4 ChEBI: ID 157787 ChemSpider: ID 8233955 ECHA: ID 639-467-6 FooDB: ID FDB111744 HMDB: ID HMDB0028684 Metabolomics Workbench: ID 78660 Nikkaji: ID J699.169F PubChem: CID 10058401 SureChEMBL: ID 2544386 UniChem: ID 25850271 Wikidata: ID Q106026464 ZINC: ID ZINC000008577160,2,2
AUX_0142,YGLF,4,aux,False,True,3.134896025358872,733.0,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,733.0,733.0,733.0,733.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000244 || MBPDB_P00711_YGLF_69-72 || 1329 || 1738 || 6468,"1) 10.1515/bchm3.1996.377.4.259, 2) 10.1016/s0024-3205(00)00471-9 || Alpha-Lactoglobulin || Enzymatic-hydrolysis (Hydrolysis with gastric and pancreatic enzymes) || Whey protein","1) Synthetic Peptides Corresponding to α-Lactalbumin and β-Lactoglobulin Sequences with Angiotensin-l-Converting Enzyme Inhibitory Activity, 2) α-Lactorphin lowers blood pressure measured by radiotelemetry in normotensive and spontaneously hypertensive rats || Bos taurus || Alpha-lactalbumin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC",4,4
MAIN_0330,LVP,3,main,True,False,5.002176919254275,9.95,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,9.9,10.0,9.95,9.95,1.0101010101010102,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001611 | ace_merged_001612 || 1992 | 2104 || 1992,Legume (Pea proteins),source_count=1; spread_ratio=1.0101 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,3,2
AUX_0122,VLKP,4,aux,False,True,5.278189384787454,5.27,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,5.27,5.27,5.27,5.27,1.0,,,,biopep_core_standardized,biopep_ace_000294 || 8404,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8404,BIOPEP-UWM,1,1
MAIN_0181,FCF,3,main,True,False,4.958607314841775,11.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,11.0,11.0,11.0,11.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000945 | ace_merged_000946 || 5062 | 6635 || 5062 || 6635,Egg (Ovalbumin),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",4,3
AUX_0117,VEGY,4,aux,False,True,3.891351583721533,128.424657534,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,128.4,3151.19295162,128.424657534,1136.005869718,24.54200118084112,,,,ahtpdb_clean_um_standardized,2812 || 2927 || 3708,Marine seaweed protein || Marine algae,"small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Cushman and Cheung (1971) || RP-HPLC || exact_molar_value || not_converted: ic50_type不是mass_unit || Kim et al. 2001 || UF, GF, RP-HPLC || RP-HPLC, IEC, UF, GFC",3,3
MAIN_0414,VIY,3,main,True,False,5.1249387366083,7.5,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,4.5,20000.0,7.5,7.5,4444.444444444444,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001870 | ace_merged_001871 | ace_merged_001872 | ace_merged_001873 | ace_merged_001874 | ace_merged_001875 | ace_merged_001876 || 1568 | 1883 | 2937 | 3689 | 5257 | 6190 | 6697 || 1883 || 2937 || 3689 || 5257 || 6190 || 6697,Sesame || Fish skin || Sea-bream skin || Sesame (Sesamum indicum) || Bulfrog (Rana catesbeiana Shaw) muscle protein,"source_count=1; spread_ratio=4444.4444 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || SEC, RPC || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Cushman and Cheung (1971) || GF, IEC, RP-HPLC || GFC || GFC, RP-HPLC",13,7
AUX_0164,ALPMH,5,aux,False,True,3.283162276700476,521.0,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,521.0,521.0,521.0,521.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000070 || MBPDB_P02754_ALPMH_158-162 || 1321 || 2507,10.1017/s0022029999003982 || Whey protein (Beta Lactoglobulin),"Angiotensin I-converting enzyme inhibitory properties of whey protein digests: concentration and characterization of active peptides || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Vermeirssen et al. || SDS-PAGE, RP-HPLC",3,3
AUX_0262,MPFPK,5,aux,False,True,3.582827350482225,261.32,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,261.32,261.32,261.32,261.32,1.0,,,,biopep_core_standardized,biopep_ace_000824 || 11224,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11224,BIOPEP-UWM,1,1
MAIN_0321,LRP,3,main,True,False,6.537602002101044,0.29,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,0.21,20000.0,0.29,0.29,95238.09523809524,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001566 | ace_merged_001567 | ace_merged_001568 | ace_merged_001569 | ace_merged_001570 | ace_merged_001571 | ace_merged_001572 | ace_merged_001573 | ace_merged_001574 | ace_merged_001575 | ace_merged_001576 | ace_merged_001577 | ace_merged_001578 | ace_merged_001579 | ace_merged_001580 | ace_merged_001581 | ace_merged_001582 | ace_merged_001583 || 1280 | 1635 | 1871 | 1876 | 1932 | 2102 | 2570 | 2663 | 2732 | 2862 | 3543 | 5094 | 5236 | 5669 | 5800 | 6280 | 6460 | MBPDB_P24627_LRP_93-95_151-153_446-448 || biopep_ace_000131 || 3543 || mbpdb_ace_000018 || MBPDB_P24627_LRP_93-95_151-153_446-448 || 1280 || 1871 || 1876 || 1932 || 2570 || 2663 || 2732 || 2862 || 5094 || 5236 || 5669 || 5800 || 6280 || 6460,10.1021/jf4053868 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3543 || Cereals (Maize alpha-zein) || Cereals (Maize Standard (Native alpha-zein)) || Cereals (Maize lines) || Cereals (Wheat bran) || Fish (Bonito bowel) || Α-zein || Synthesized || Fish (Bonito (Sarda bowel autolysate)) || Cereals (Maize (Zea mays)) || Cereals (Wheat (Triticum aestivum wheat bran)) || Cereals (Corn endosperm),"source_count=3; spread_ratio=95238.0952 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1168; 1280; 1285; 1635; 1871; 1876; 1932; 1963; 2102; 2565; 2570; 2663; 2732; 2862; 3518; 4801; 5094; 5236; 5608; 5669; 5800; 6280; 6460 BindingDB: ID 50169168 BioPepDB: ID biopep00884 BIOPEP-UWM Virtual database: ID 46 BRENDA: Ligand Leu-Arg-Pro ChEMBL: ID CHEMBL188695 ChemSpider: ID 8105603 EROP-Moscow: ID E09040 FeptideDB: ID 3543 J-GLOBAL: ID 200907045119827381 MBPDB: Peptide LRP Nikkaji: ID J408.834D ProbesDrugs: ID PD100297 PubChem: CID 9929972 SATPdb: ID satpdb28676 ZINC: ID ZINC04899610 || BIOPEP-UWM || Novel Antihypertensive Lactoferrin-Derived Peptides Produced by Kluyveromyces marxianus: Gastrointestinal Stability Profile and In Vivo Angiotensin I-Converting Enzyme (ACE) Inhibition || Bos taurus || Lactotransferrin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || CC, HPLC || UF, RP-HPLC || Modified Lieberman’s method || RPC, SEC, RP-HPLC || Cushman and Cheung (1971), Maruyama and Suzuki || HPLC || RP-HPLC, FAB-MS || MALDI-TOF-MS, HPLC || RP-HPLC, IEC || GFC, IEC, RP-HPLC, HIC || GFC, IEC, RP-HPLC || IEC, RP-HPLC, HIC",34,17
MAIN_0310,LLP,3,main,True,False,4.2441251443275085,57.0,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,57.0,20000.0,57.0,57.0,350.87719298245617,,,,merged_short23_tiered_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001489 | ace_merged_001490 | ace_merged_001491 | ace_merged_001492 | ace_merged_001493 | ace_merged_001494 | ace_merged_001495 | ace_merged_001496 | ace_merged_001497 | ace_merged_001498 | ace_merged_001499 | ace_merged_001500 | ace_merged_001501 | ace_merged_001502 || 1278 | 1540 | 1641 | 5231 | 5805 | 6475 | FMDB1035 | FMDB1043 | FMDB819 | FMDB823 | FMDB827 | FMDB831 | FMDB835 | FMDB839 || fermfoodb_ace_000224 | fermfoodb_ace_000228 | fermfoodb_ace_000232 | fermfoodb_ace_000236 | fermfoodb_ace_000240 | fermfoodb_ace_000244 | fermfoodb_ace_000414 | fermfoodb_ace_000422 || FMDB1035 | FMDB1043 | FMDB819 | FMDB823 | FMDB827 | FMDB831 | FMDB835 | FMDB839 || 1278 || 5231 || 5805 || 6475,21985248 || Cereals (Rye) || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=350.8772 || multi-source evidence but conflicting IC50 range || AHTPDB | FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1035 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1043 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB819 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB823 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB827 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB831 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB835 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB839 || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Fate of ACE-inhibitory peptides during the bread-making process: Quantification of peptides in sourdough, bread crumb, steamed bread and soda crackers || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || UF, LC-MS || GFC, IEC, RP-HPLC",26,6
AUX_0161,AKYSY,5,aux,False,True,5.823908740944319,1.5,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,1.5,1.5,1.5,1.5,1.0,,,,ahtpdb_clean_um_standardized,2308 || 6676,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
AUX_0258,MLLCS,5,aux,False,True,4.004935217675403,98.8700564972,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,0.828,2068.08781419,98.8700564972,576.20903854424,2497.690596847826,,,,ahtpdb_clean_um_standardized,2815 || 2926 || 3686 || 3690 || 3721,Sea-squirt body || Sea-squirt || Ascidian body,"small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Kim et al. 2001 || UF, GF, RP-HPLC || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || UF, GFC, RP-HPLC || RP-HPLC",5,5
MAIN_0179,FAL,3,main,True,False,4.580044251510242,26.3,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,26.3,20000.0,26.3,26.3,760.4562737642585,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000931 | ace_merged_000932 | ace_merged_000933 | ace_merged_000934 | ace_merged_000935 | ace_merged_000936 | ace_merged_000937 || 1032 | 1571 | 1863 | 1867 | 5100 | 6726 | 7823 || biopep_ace_000240 || 7823 || 1032 || 1863 || 1867 || 5100 || 6726,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7823 || Algae (Chlorella vulgaris) || Microalgae,"source_count=2; spread_ratio=760.4563 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1032, 1571, 1863, 1867, 3478, 3904, 5100, 6726 BioPepDB: ID biopep00207 ChEBI: ID 161260 EROP-Moscow: ID E07053 FeptideDB: ID 7823 PubChem: CID 145457126 SATPdb: ID satpdb26947 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC || RP-HPLC",13,7
MAIN_0184,FFL,3,main,True,False,4.431798275933005,37.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,37.0,20000.0,37.0,37.0,540.5405405405405,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000951 | ace_merged_000952 | ace_merged_000953 | ace_merged_000954 | ace_merged_000955 || 1563 | 1845 | 2668 | 5117 | 6546 || 1845 || 2668 || 5117 || 6546,Soybean || Soybean (Soy bioactive),"source_count=1; spread_ratio=540.5405 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC || IEC, GF, HPLC || RP-HPLC",9,5
MAIN_0227,GYK,3,main,True,False,3.795880017344075,160.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,160.0,160.0,160.0,160.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001108 || 6633,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
