source_db,source_table,source_file,source_row_id,sequence,length,sequence_valid,canonical_aa_only,ic50_uM,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_relation_raw,ic50_status_raw,label_type,label_is_exact,is_sequence_level,source_count,record_count,high_confidence_flag,conflict_flag,tier_23,raw_record_ids,citation_ids,notes,exclusion_reason,filtered_source_name
,,,132,PPEIN,5,True,True,510.0,510.0,510.0,510.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000052 || MBPDB_I6UFY2_PPEIN_177-181,10.1016/j.foodchem.2006.10.041,Value-added utilization of yak milk casein for the production of angiotensin-I-converting enzyme inhibitory peptides || Bos mutus || Kappa-casein,,mbpdb_core_standardized
,,,133,PQPIP,5,True,True,340.0,340.0,340.0,340.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000165 || MBPDB_P05814_PQPIP_154-158,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,134,PSFQP,5,True,True,73.0,73.0,73.0,73.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000162 || MBPDB_P05814_PSFQP_57-61,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,135,PTPAP,5,True,True,33.0,33.0,33.0,33.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000051 || MBPDB_P07498_PTPAP_142-146,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,136,PVPQP,5,True,True,110.0,110.0,110.0,110.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000160 || MBPDB_P05814_PVPQP_92-96,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,137,QKTAP,5,True,True,30.0,30.0,30.0,30.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000050 || MBPDB_P07498_QKTAP_40-44,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,138,RINKK,5,True,True,18.32,18.32,18.32,18.32,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000118 || MBPDB_P02666_RINKK_40-44,10.1016/j.idairyj.2007.02.009,ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,139,RYLGY,5,True,True,1.895,1.895,1.895,1.895,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000289 || MBPDB_P02662_RYLGY_105-109,"1) 10.1016/j.idairyj.2009.05.004, 2) 10.3390/foods9080991","1) Novel casein-derived peptides with antihypertensive activity, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein",,mbpdb_core_standardized
,,,140,SLPQN,5,True,True,9.49,9.49,9.49,9.49,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000148 || MBPDB_P02666_SLPQN_84-88,10.1016/j.idairyj.2007.02.009,ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,141,SLVYP,5,True,True,40.0,40.0,40.0,40.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000147 || MBPDB_P02666_SLVYP_72-76,10.1271/bbb1961.54.1101,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of various β-caseins || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,142,TKVIP,5,True,True,400.0,400.0,400.0,400.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000271 || MBPDB_P02663_TKVIP_213-217,10.3168/jds.S0022-0302(96)76487-1,Identification of an Antihypertensive Peptide from Casein Hydrolysate Produced by a Proteinase from Lactobacillus helveticus CP790 || Bos taurus || Alpha-S2-casein,,mbpdb_core_standardized
,,,143,TYKQE,5,True,True,18.6,18.6,18.6,18.6,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000268 || MBPDB_P02663_TYKQE_34-38,10.1016/j.idairyj.2007.02.009,ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Alpha-S2-casein,,mbpdb_core_standardized
,,,144,VLPIP,5,True,True,31.0,31.0,31.0,31.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000135 || MBPDB_P05814_VLPIP_176-180,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,145,VPKVK,5,True,True,4.3,4.3,4.3,4.3,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000114 || MBPDB_P11839_VPKVK_110-114,10.3168/jds.S0022-0302(06)72370-0,Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Ovis aries || Beta-casein,,mbpdb_core_standardized
,,,146,WLAHK,5,True,True,38.8,38.8,38.8,38.8,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000247 || MBPDB_P00711_WLAHK_123-127,"1) 10.1016/j.idairyj.2005.09.009, 2) 10.1017/s0022029999003982","1) Preparation of angiotensin-I-converting enzyme inhibitory hydrolysates from unsupplemented caprine whey fermentation by various cheese microflora, 2) Angiotensin I-converting enzyme inhibitory properties of whey protein digests: concentration and characterization of active peptides || Bos taurus || Alpha-lactalbumin",,mbpdb_core_standardized
,,,147,WYSLA,5,True,True,86.9,86.9,86.9,86.9,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000080 || MBPDB_P02754_WYSLA_35-39,10.1021/jf063427j,ACE-Inhibitory and Radical-Scavenging Activity of Peptides Derived from β-Lactoglobulin f(19-25) Interactions with Ascorbic Acid || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,148,YGFLP,5,True,True,270.195,270.195,270.195,270.195,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000123 || MBPDB_P05814_YGFLP_74-78,"1) 10.1080/00021369.1989.10869621, 2) 10.3390/foods9080991","1) Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Homo sapiens || Beta-casein",,mbpdb_core_standardized
,,,149,YKLRP,5,True,True,16.5,16.5,16.5,16.5,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000012 || MBPDB_P24627_YKLRP_91-95,10.1021/jf4053868,Novel Antihypertensive Lactoferrin-Derived Peptides Produced by Kluyveromyces marxianus: Gastrointestinal Stability Profile and In Vivo Angiotensin I-Converting Enzyme (ACE) Inhibition || Bos taurus || Lactotransferrin,,mbpdb_core_standardized
