sample_id,sequence,length,task_role,is_main_23,is_aux_45,label_pIC50,label_ic50_uM,sample_weight,weight_len,weight_quality,source_count,is_from_merged_backbone,contains_merged,high_confidence_flag,conflict_flag,tier_23,dedup_strategy,label_source_mode,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,record_count_total,row_count_after_filter
MAIN_0456,YKY,3,main,True,False,4.361510743045363,43.5,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,43.5,43.5,43.5,43.5,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002051 || 6638,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
AUX_0273,PNSHP,5,aux,False,True,2.999565922520681,1001.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,1001.0,1001.0,1001.0,1001.0,1.0,,,,ahtpdb_clean_um_standardized,2530 || 6656,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
AUX_0069,LQKW,4,aux,False,True,4.459670525209126,34.7,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,3.5,82.4,34.7,38.73333333333333,23.542857142857144,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000085 || MBPDB_P02756_LQKW_76-79 || 1008 || 1313 || 1739 || 2012 || 4326 || 5291 || 5927 || 6709,10.1016/S0958-6946(02)00080-8 || Synthetic || Whey protein (Beta Lactoglobulin) || Enzymatic-hydrolysis (Hydrolysis with thermolysin) || Βeta-lactoglobulin || Milk-Cheese (Sheep milk and cheeses proteins) || Milk (caprine lactoglobulin),"Preparation of ovine and caprine β-lactoglobulin hydrolysates with ACE-inhibitory activity Identification of active peptides from caprine β-lactoglobulin hydrolysed with thermolysin || Capra hircus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC || RP-HPLC-MS/MS || SEC, RP-HPLC || RP-HPLC",9,9
MAIN_0087,MP,2,main,True,False,3.868702203402377,135.3,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,135.3,135.3,135.3,135.3,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000471 || 6968,Prince-of-Wales feather (Amaranthus hypochondriacus),only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
MAIN_0443,WLP,3,main,True,False,3.6989700043360174,200.0,0.8,1.0,0.8,2,True,True,False,False,Tier E,merged_backbone,merged_sequence_level_authoritative,0.0,400.0,200.0,200.0,,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002027 | ace_merged_002028 || 10232 | 2836 || 2836,Synthesized,spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM || AHTPDB: ID 2836 BIOPEP-UWM database of bioactive peptides: ID 10229 EROP-Moscow: ID E10374 SATPdb: ID satpdb25845 || small || exact_molar_value || not_converted: ic50_type不是mass_unit,3,2
AUX_0170,AQSAP,5,aux,False,True,3.2964814329155314,505.2642456829395,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,505.2642456829395,505.2642456829395,505.2642456829395,505.2642456829395,1.0,,,,ferm_strict_core_standardized,fermfoodb_ace_000815 || FMDB2042,,singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ANGIOTENSIN I-CONVERTING ENZYME (ACE) INHIBITORY PEPTIDES FROM WHEY FERMENTED BY LACTOBACILLUS SPECIES || Spectrophotometric assay using HHL as substate,1,1
MAIN_0146,YN,2,main,True,False,4.292429823902063,51.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,51.0,51.0,51.0,51.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000795 | ace_merged_000796 | ace_merged_000797 | ace_merged_000798 || 1045 | 5185 | 5750 | 9185 || biopep_ace_000437 || 9185 || 1045 || 5185 || 5750,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9185 || Hard clam || Hard clam (Meretrix lusoria),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1045, 4736, 5185, 5750 BIOPEP-UWM database of bioactive peptides: ID 8942 ChemSpider: ID 49745317 PubChem: ID 44230566 SATPdb: ID satpdb27216 PubChem: ID 44230566 SATPdb: ID satpdb27216 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Wu and Ding (2002) || SEC, RP-HPLC, UC Spectrophotometry || Cushman and Cheung (1971) || GFC, RP-HPLC",8,5
AUX_0099,RPKH,4,aux,False,True,3.65032853841097,223.7028214099605,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,223.7028214099605,223.7028214099605,223.7028214099605,223.7028214099605,1.0,,,,ferm_strict_core_standardized,fermfoodb_ace_000826 || FMDB2072,12957917,singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL and furanacryloyl-Phe-Gly-Gly as substate,1,1
MAIN_0014,DF,2,main,True,False,3.441831634130104,361.55,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,360.0,20000.0,361.55,361.55,55.55555555555556,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000083 | ace_merged_000084 | ace_merged_000085 | ace_merged_000086 || 1396 | 5140 | 5647 | 9074 || biopep_ace_000371 || 9074 || 5140 || 5647,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9074 || Anchovy (sauce),"source_count=2; spread_ratio=55.5556 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1396, 4710, 5140, 5647 BindingDB: ID 50049759 BioPepDB: ID biopep00124 BRENDA: Ligand Asp-Phe ChEBI: ID 73830 ChEMBL: ID CHEMBL170376 ChemIDplus: ID 013433095 ChemSpider: ID 84028 HMDB: ID HMDB0000706 J-GLOBAL: ID 200907071476921290 Metabolights: ID MTBLC73830 Nikkaji: ID J27.535B PubChem: CID 93078 SATPdb: ID satpdb10720 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",7,4
AUX_0298,SLPQN,5,aux,False,True,5.022733787572707,9.49,0.4,0.5,0.8,3,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,9.49,9.492519499860144,9.49,9.490839833286715,1.0002654899747254,,,,biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized,biopep_ace_000481 || 9246 || mbpdb_ace_000148 || MBPDB_P02666_SLPQN_84-88 || fermfoodb_ace_000213 || FMDB797,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9246 || 10.1016/j.idairyj.2007.02.009 || 25829629,BIOPEP-UWM || ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL as substate,3,3
MAIN_0077,LF,2,main,True,False,3.4570501511858214,349.1,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,349.0,20000.0,349.1,349.1,57.306590257879655,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000412 | ace_merged_000413 | ace_merged_000414 | ace_merged_000415 | ace_merged_000416 | ace_merged_000417 | ace_merged_000418 || 1330 | 1388 | 1415 | 1432 | 3551 | 6466 | MBPDB_P02754_LF_120-121 || biopep_ace_000136 || 3551 || mbpdb_ace_000077 || MBPDB_P02754_LF_120-121 || 1330 || 6466,10.1515/bchm3.1996.377.4.259 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3551 || Alpha-Lactoglobulin || Milk,source_count=3; spread_ratio=57.3066 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1161; 1330; 1388; 1415; 1432; 1675; 2687; 3165; 3209; 3302; 3514; 3600; 3854; 3976; 4086; 4473; 5454; 5602; 5711; 5777; 6466 BIOPEP-UWM database of bioactive peptides: ID 8313 BIOPEP-UWM database of sensory peptides and amino acids: ID 52 BRENDA: Ligand Leu-Phe CAS: Registry No 3063-05-6 CCDC: ID COCGOQ ChEBI: ID 73585 ChEMBL: ID CHEMBL54936 ChemSpider: ID 5360450 COCONUT: ID CNP0118564.1 eMolecules: ID 8294077 EPA CompTox: ID DTXSID501036415 EROP-Moscow: ID E01831 FooDB: ID FDB111642 HMDB: ID HMDB0013243 J-GLOBAL: ID 200907004967555318 MetaboLights: ID MTBLC73585 Metabolomics Workbench: ID ME015586 Nikkaji: ID J80.629C NMRShiftDB: ID 60023474 PlantPepDB: ID PPepDB_3721 Probes And Drugs: ID PD101959 PubChem: ID 6992310 SATPdb: ID satpdb28695 SureChEMBL: ID SCHEMBL1864709 Wikidata: ID Q27141902 ZINC: ID ZINC000001569745 || BIOPEP-UWM || Synthetic Peptides Corresponding to α-Lactalbumin and β-Lactoglobulin Sequences with Angiotensin-l-Converting Enzyme Inhibitory Activity || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit,11,5
AUX_0342,YYAPF,5,aux,False,True,4.579219380451434,26.35,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,26.3,26.4,26.35,26.35,1.0038022813688212,,,,ahtpdb_clean_um_standardized,1909 || 2395,Wine,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || RP-HPLC, SEC",2,2
AUX_0300,STYQT,5,aux,False,True,3.5223000716678694,300.4,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,300.4,300.4,300.4,300.4,1.0,,,,ahtpdb_clean_um_standardized,1234,Sweet-potato protein isolate,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Absorption Chromatography, RP-HPLC",1,1
AUX_0143,YKWL,4,aux,False,True,4.412289034981089,38.7,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,38.7,38.7,38.7,38.7,1.0,,,,ahtpdb_clean_um_standardized,2841,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
AUX_0055,KWLP,4,aux,False,True,5.301029995663981,5.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,5.0,5.0,5.0,5.0,1.0,,,,ahtpdb_clean_um_standardized,2843,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0056,GY,2,main,True,False,3.5899992874565383,257.04,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,68.0,20000.0,257.04,257.04,294.11764705882354,,,,merged_short23_tiered_standardized || biopep_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000264 | ace_merged_000265 | ace_merged_000266 | ace_merged_000267 | ace_merged_000268 | ace_merged_000269 | ace_merged_000270 | ace_merged_000271 | ace_merged_000272 | ace_merged_000273 | ace_merged_000274 | ace_merged_000275 | ace_merged_000276 | ace_merged_000277 | ace_merged_000278 | ace_merged_000279 | ace_merged_000280 | ace_merged_000281 | ace_merged_000282 || 1110 | 1270 | 1372 | 1380 | 1400 | 1419 | 1809 | 1891 | 2653 | 2790 | 2934 | 3532 | 4250 | 4251 | 5153 | 5740 | 6210 | 6450 | FMDB846 || biopep_ace_000122 || 3532 || fermfoodb_ace_000251 || FMDB846 || 1110 || 1270 || 1809 || 1891 || 2653 || 2790 || 2934 || 4250 || 4251 || 5153 || 5740 || 6210 || 6450,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3532 || 19994857 || Fish (Sea bream scale) || Soybean || Garlic || Soybean Sauce || Garlic (Allium sativum L) || Fish skin || Silkworm fibroin || Silk fibroin || Garlic (Allium sativum) || Soybean (Glycine max - Fermented soybean seasoning),"source_count=3; spread_ratio=294.1176 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb || AHTPDB: ID 1110; 1140; 1270; 1372; 1380; 1400; 1419; 1809; 1891; 2653; 2746; 2790; 2934; 2980; 3101; 3301; 3496; 3843; 3938; 4075; 4230; 4250; 4251; 4440; 4497; 4682; 5153; 5430; 5591; 5740; 6210; 6450 BindingDB: ID 50188508 BIOPEP-UWM database of bioactive peptides: ID 8788 BIOPEP-UWM database of sensory peptides and amino acids: ID 32 BRENDA: Ligand Gly-Tyr CAS: Registry No 658-79-7 ChEBI: ID 73517 ChEMBL: ID CHEMBL53400 ChemSpider ID: 83798 DFBP: ID DFBPACEI1231, DFBPANHY0659, DFBPANHY0951, DFBPANHY0649, DFBPMUFU0266 DrugBank: ID DB15991 EChA: 211-525-1 EPA CompTox: ID DTXSID701316223 EROP-Moscow: ID E09245 FDA SRS: ID A226496H4O FooDB: ID FDB111885 GSRS: ID f8be4252-ac07-465c-887e-ec15d77e7d6a HMDB: ID HMDB0028853 J-GLOBAL: ID 200907090094114372 MeSH: Terms Gly-Tyr; glycyl-L-tyrosine Metabolights: ID MTBLC73517 MMDB: ID 3008.2 Metabolomics Workbench: ID 78814 NIAID: ID 192299, 192300, 192302, 192309 Nikkaji: ID J149.623I NMRShiftDB: ID 60023651 PLantPepDB: ID PPepDB_2967 ProbesDrugs: ID PD143805 PubChem: CID 92829 SATPdb: ID satpdb13322 SureChEMBL: ID SCHEMBL479126 UNII: ID A226496H4O VMH: ID GLYTYR Wikidata: Q27140599 ZINC: ID ZINC01730678 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB846 || BIOPEP-UWM || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE color kit conatining p-hydroxybenzoylglycyl-L-histidyl-L-leucine as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, RP-HPLC || Kasahara and Ashihara (1981) || RPC, LC-MS/MS || IEC, GFC, RP-HPLC || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || NMR, LC-MS, GPC || RP-HPLC, FAB-MS || mass_unit_mg_per_mL_converted_to_uM || HPLC, LC/MS/MS || RP-HPLC, LC-ESI/MS || GFC, IEC, RP-HPLC || ACE color kit (Fujirebio Corp., Tokyo, Japan), Ka || RP-HPLC, TLC",34,16
AUX_0073,LSPA,4,aux,False,True,3.5016894462104,315.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,315.0,315.0,315.0,315.0,1.0,,,,ahtpdb_clean_um_standardized,5292 || 5786,Cereals (Maize (Zea mays)),small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,2,2
AUX_0243,LKPNM,5,aux,False,True,5.619788758288394,2.4,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,2.4,17.0,2.4,6.05,7.083333333333334,,,,ahtpdb_clean_um_standardized,1022 || 1068 || 1072 || 1659 || 1952 || 2024 || 2944 || 5006 || 5328 || 5512 || 5560 || 5660,Fish (Bonita) || Fish (Dried Bonito) || Aldolase || Fish proteins || Fish || Fish (Dried bonito hydrolysate) || Fish (Bonito (Sarda - dried bonito (katsuobusi))),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || ACE inhibitory assay kit (ACE kit-WST, Dojindo Lab || SEC, RP-HPLC, LC-MS/MS || Cushman and Cheung (1971) || HPLC || Cushman and Cheung (1971), Yamamoto and others || HPLC, RP-HPLC || Enzymatic Hydrolysis of milk proteins || RP-HPLC, HIC",12,12
MAIN_0095,PG,2,main,True,False,1.769551078621726,17000.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,17000.0,20000.0,17000.0,17000.0,1.1764705882352942,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000506 | ace_merged_000507 | ace_merged_000508 || 1493 | 6612 | 7625 || biopep_ace_000229 || 7625 || 6612,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7625,"source_count=2; spread_ratio=1.1765 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 2578-57-6 AHTPDB: ID 1493, 3060, 3143, 3151, 3257, 3428, 3524, 3613, 3827, 4001, 4395, 4533, 4669, 6612 BindingDB: ID 50188480 BioPepDB: ID biopep01043 BIOPEP-UWM database of bioactive peptides: ID 2754, 3285; 3460; 8855 BIOPEP-UWM database of sensory peptides and amino acids: ID 481 BRENDA: Ligand Pro-Gly ChEBI: ID 61695 ChEMBL: ID CHEMBL59426 ChemSpider: ID 4932143 EROP-Moscow: ID E03694; E02533; E09277 FDA SRS: ID 42521I3FYC Golm: ID 654E0B74-C991-4228-B739-3A3AB574E291 J-GLOBAL: ID 200907040238523577 Nikkaji: ID J149.651D PubChem: CID 6426709 Rhea: ID 61696 SATPdb: ID satpdb10032 SureChEMBL: ID SCHEMBL620067 ZINC: ID ZINC000004899418 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",5,3
AUX_0249,LQQGG,5,aux,False,True,5.0655015487564325,8.6,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,8.6,8.6,8.6,8.6,1.0,,,,ahtpdb_clean_um_standardized,2006,Cereals (Barley protein B-Hordein),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0091,NG,2,main,True,False,1.920818753952375,12000.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,12000.0,12000.0,12000.0,12000.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000493 | ace_merged_000494 || 6611 | 7624 || biopep_ace_000228 || 7624 || 6611,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7624,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,4,3
MAIN_0432,VTR,3,main,True,False,1.997080518639132,10067.45,0.8,1.0,0.8,2,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,134.9,20000.0,10067.45,10067.45,148.25796886582654,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001998 | ace_merged_001999 || 1651 | 9068 || biopep_ace_000365 || 9068,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9068,source_count=2; spread_ratio=148.2580 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1651 BioPepDB: ID biopep01474 ChemSpider: ID 8352916 EPA DSSTox: ID DTXCID60387304 PubChem: CID 10177411 SATPdb: ID satpdb14904 || BIOPEP-UWM,3,2
MAIN_0318,LQP,3,main,True,False,5.698970004336019,2.0,1.0,1.0,1.0,5,True,True,False,False,Tier A,merged_backbone,merged_sequence_level_authoritative,1.04,3.4,2.0,2.0,3.269230769230769,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001533 | ace_merged_001534 | ace_merged_001535 | ace_merged_001536 | ace_merged_001537 | ace_merged_001538 | ace_merged_001539 | ace_merged_001540 | ace_merged_001541 | ace_merged_001542 | ace_merged_001543 | ace_merged_001544 | ace_merged_001545 | ace_merged_001546 | ace_merged_001547 | ace_merged_001548 | ace_merged_001549 | ace_merged_001550 | ace_merged_001551 | ace_merged_001552 | ace_merged_001553 | ace_merged_001554 | ace_merged_001555 | ace_merged_001556 | ace_merged_001557 || 1277 | 1282 | 1873 | 1874 | 1880 | 1930 | 2665 | 2730 | 2758 | 3542 | 5112 | 5234 | 5803 | 6187 | 6278 | 6459 | FMDB1032 | FMDB1040 | FMDB818 | FMDB822 | FMDB826 | FMDB830 | FMDB834 | FMDB838 | MBPDB_P02666_LQP_103-105 || biopep_ace_000130 || 3542 || mbpdb_ace_000194 || MBPDB_P02666_LQP_103-105 || fermfoodb_ace_000223 | fermfoodb_ace_000227 | fermfoodb_ace_000231 | fermfoodb_ace_000235 | fermfoodb_ace_000239 | fermfoodb_ace_000243 | fermfoodb_ace_000411 | fermfoodb_ace_000419 || FMDB1032 | FMDB1040 | FMDB818 | FMDB822 | FMDB826 | FMDB830 | FMDB834 | FMDB838 || 1277 || 1282 || 1873 || 1874 || 1880 || 1930 || 2665 || 2730 || 2758 || 5112 || 5234 || 5803 || 6187 || 6278 || 6459,10.1017/S0022029908003452 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3542 || 21985248 || Cereals (Rye) || Cereals (Maize alpha-zein) || Cereals (Maize Standard (Native alpha-zein)) || Cereals (Maize lines) || Sesame || Cereals (Wheat bran) || Α-zein || Cheese || Cereals (Maize (Zea mays)) || Sesame (Sesamum indicum) || Cereals (Wheat (Triticum aestivum wheat bran)) || Alpha-zein,"source_count=4; spread_ratio=3.2692 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1032 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1040 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB818 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB822 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB826 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB830 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB834 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB838 || BIOPEP-UWM || Antihypertensive effect of an angiotensin converting enzyme inhibitory peptide from enzyme modified cheese || Bos taurus || Beta-casein || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Fate of ACE-inhibitory peptides during the bread-making process: Quantification of peptides in sourdough, bread crumb, steamed bread and soda crackers || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || UF, LC-MS || CC, HPLC || UF, RP-HPLC || Friedland and Silverstein (1976) || SEC, RPC || Modified Lieberman’s method || RPC, SEC, RP-HPLC || RP-HPLC, FAB-MS || MALDI-TOF-MS, HPLC || HPLC, LC/MSD || GF, TLC, IEC || GFC, IEC, RP-HPLC || GFC, RP-HPLC || IEC, RP-HPLC, HIC",50,19
MAIN_0127,VW,2,main,True,False,5.481486060122113,3.3,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,1.1,20000.0,3.3,3.3,18181.81818181818,,,,merged_short23_tiered_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000667 | ace_merged_000668 | ace_merged_000669 | ace_merged_000670 | ace_merged_000671 | ace_merged_000672 | ace_merged_000673 | ace_merged_000674 | ace_merged_000675 | ace_merged_000676 | ace_merged_000677 | ace_merged_000678 | ace_merged_000679 | ace_merged_000680 | ace_merged_000681 | ace_merged_000682 | ace_merged_000683 | ace_merged_000684 | ace_merged_000685 | ace_merged_000686 | ace_merged_000687 | ace_merged_000688 | ace_merged_000689 | ace_merged_000690 | ace_merged_000691 | ace_merged_000692 | ace_merged_000693 | ace_merged_000694 | ace_merged_000695 | ace_merged_000696 | ace_merged_000697 | ace_merged_000698 | ace_merged_000699 | ace_merged_000700 | ace_merged_000701 | ace_merged_000702 | ace_merged_000703 || 1082 | 1367 | 1403 | 1443 | 1458 | 1465 | 1494 | 1511 | 1667 | 1858 | 1902 | 1906 | 1950 | 2027 | 2121 | 2170 | 2586 | 2703 | 2751 | 2849 | 2954 | 4243 | 4245 | 5178 | 5568 | 5578 | 5648 | 6139 | 6146 | 6147 | 6157 | 6261 | 6271 | 6405 | FMDB1013 | FMDB1984 | FMDB1991 || fermfoodb_ace_000400 | fermfoodb_ace_000757 | fermfoodb_ace_000764 || FMDB1013 | FMDB1984 | FMDB1991 || 1082 || 1667 || 1858 || 1902 || 1906 || 1950 || 2027 || 2586 || 2703 || 2751 || 2849 || 2954 || 4243 || 4245 || 5178 || 5568 || 5578 || 5648 || 6139 || 6146 || 6147 || 6157 || 6261 || 6271 || 6405,12358510 || Fish (Salmon) || Casein || Wakame || Alfalfa (Medicago sativa) || Cereals (Rice-koji) || Rapeseed || Fish (Sardine) || Cereals (rice) || Antarctic krill (Euphausia superba) || Synthesized || Rapeseed protein-derived peptides || Legume (Mung bean sprout sake) || Rapeseed protein || Sake lees || Fish (Alfalfa (Medicago sativa)) || Rapeseed (Brassica napus) || Cereals (Rice (Oryza sativa red-mold rice)) || Cereals (Sake (Japanese alcoholic beverage made from rice)) || Fish (Salmon (Oncorhynchus keta)) || Wakame (Undaria pinnatifida) || Sake and sake lees,"source_count=2; spread_ratio=18181.8182 || multi-source evidence but conflicting IC50 range || AHTPDB | FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1013 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1984 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1991 || within_range_consistent || spread_ratio=1.0645 || Ace-inhibitory || Angiotensin I-converting enzyme inhibitory peptides in red-mold rice made by Monascus purpureus || Spectrophotometric assay using HHL as substate | Spectrophotometric assay using HHL as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Enzymatic Hydrolysis of milk proteins || Cushman and Cheung (1971) || RP-HPLC, LC-MS || Fast(FPLC), RP-HPLC, ESI-MS || IEC, SEC, RPC || CC || Modified Lieberman’s method || ESI-MS, ES-FPLC, RP-HPLC || Holmquist et al. (1979) || SEC, UPLC-ESI-MS || CE-ESI-IT-MS || HPLC || GFC, RP-HPLC || GFC, IEC, RP-HPLC || GFC, RP-HPLC, HIC",65,27
