sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
TVY,3,main,True,False,15.0,4.823908740944319,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,11,False,False,Tier D,15.0,20000.0,15.0,15.0,1333.3333333333333,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/s0014-5793(02)03576-7 || Milk derived || Milk (bovine casein) || Casein,source_count=2; spread_ratio=1333.3333 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Angiotensin-I-converting enzyme inhibitory peptides from tryptic hydrolysate of bovine αS2-casein || Bos taurus || Alpha-S2-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001810 | ace_merged_001811 | ace_merged_001812 | ace_merged_001813 | ace_merged_001814 | ace_merged_001815 || 1612 | 2250 | 5252 | 5842 | 6508 | MBPDB_P02663_TVY_197-199 || mbpdb_ace_000269 || MBPDB_P02663_TVY_197-199 || 2250 || 5252 || 5842 || 6508,6
MAM,3,main,True,False,199.1,3.700928739972592,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,199.1,199.1,199.1,199.1,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10957,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BRENDA: Ligand Met-Ala-Met ChEBI: ID 140747 Metabolomics Workbench: ID 83868 PubChem: CID 129656953 UniChem: ID 161183191 Wikidata: ID Q106026309,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001632 || 10957 || biopep_ace_000771,2
HQG,3,main,True,False,745.0,3.1278437272517072,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,741.3,20000.0,745.0,745.0,26.97963037906381,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9027 || Synthesized,"source_count=2; spread_ratio=26.9796 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1518, 5066 BioPepDB: ID biopep00472 SATPdb: ID satpdb28339 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001131 | ace_merged_001132 | ace_merged_001133 || 1518 | 5066 | 9027 || biopep_ace_000325 || 9027 || 5066,3
MGP,3,main,True,False,51.11,4.291494119044764,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,51.11,51.11,51.11,51.11,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9142,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001644 || 9142 || biopep_ace_000411,2
YV,2,main,True,False,10287.7,1.9876817087126435,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,2,3,False,False,Tier D,575.4,20000.0,10287.7,10287.7,34.758428919012864,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9077,"source_count=2; spread_ratio=34.7584 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1416, 2688 BioPepDB: ID biopep01639 BIOPEP-UWM database of bioactive peptides: ID 8946 ChEBI: ID 75007 ChemSpider: ID 5373139 J-GLOBAL: ID 200907025118841649 Nikkaji: ID J149.636K PubChem: CID 7009560 SATPdb: ID satpdb13043 SDBS: ID 4355 || BIOPEP-UWM",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000815 | ace_merged_000816 || 1416 | 9077 || biopep_ace_000374 || 9077,2
VAF,3,main,True,False,35.8,4.446116973356125,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,6,False,False,Tier B,35.8,35.8,35.8,35.8,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8126 || Algae (Spirulina platensis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1038; 1870 BRENDA: Ligand Val-Ala-Phe-OH ChEBI: ID 166067 DFBP: ID DFBPACEI1518; DFBPANHY0450; DFBPMUFU0419 EROP-Moscow: ID E07058 Metabolomics Workbench: ID 86669 PubChem: CID 25183088 SATPdb: ID satpdb14951 SureChEMBL: ID 30051124 UniChem: ID 33173387 Wikidata: ID Q106029078 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001820 | ace_merged_001821 | ace_merged_001822 || 1038 | 1870 | 8126 || biopep_ace_000264 || 8126 || 1038 || 1870,4
TGP,3,main,True,False,79.1,4.101823516502323,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,79.1,79.1,79.1,79.1,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9151,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001797 || 9151 || biopep_ace_000420,2
DA,2,main,True,False,3800.0,2.42021640338319,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,4,False,False,Tier B,3800.0,3800.0,3800.0,3800.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7606,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 13433-02-8 AHTPDB: ID 1688; 3090; 3095; 3139; 3239; 3470; 3835; 3895; 4413; 4541; 4693; 6592 BindingDB: ID 50169166 BIOPEP-UWM database of bioactive peptides: ID 7606; 9492 BIOPEP-UWM database of sensory peptides and amino acids: ID 230; 350 BRENDA: Ligand Asp-Ala ChEBI: ID 73826 ChEMBL: ID CHEMBL17503 ChemIDplus: ID 3433-02-88 ChemSpider: ID 4590792 EROP-Moscow: ID E01842 J-GLOBAL: ID 200907068654974784 Metabolights: ID MTBLC73826 Nikkaji: ID J81.614K PubChem: CID 5491963 SATPdb: ID satpdb20092 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000081 | ace_merged_000082 || 6592 | 7606 || biopep_ace_000210 || 7606 || 6592,3
IWW,3,main,True,False,489.14,3.310566820783384,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,489.14,489.14,489.14,489.14,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10564,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 158843 EROP-Moscow: ID E24868 Metabolomics Workbench: ID 83013 PubChem: CID 71472264,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001377 || 10564 || biopep_ace_000710,2
ARF,3,main,True,False,3.0,5.522878745280337,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,3.0,3.0,3.0,3.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Soybean proteins,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000883 || 1986,2
LTF,3,main,True,False,10165.0,1.992892617025943,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,3,False,False,Tier C,330.0,20000.0,10165.0,10165.0,60.60606060606061,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,source_count=1; spread_ratio=60.6061 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001604 | ace_merged_001605 || 1617 | 6625 || 6625,2
IAE,3,main,True,False,34.7,4.459670525209126,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,6,False,False,Tier C,34.7,34.7,34.7,34.7,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Algae (Spirulina platensis),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001136 | ace_merged_001137 | ace_merged_001138 || 1036 | 1866 | 6727 || 1036 || 1866 || 6727,4
GP,2,main,True,False,360.0,3.4436974992327127,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,17,False,False,Tier D,66.0,20000.0,360.0,360.0,303.030303030303,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.foodchem.2014.01.056 || Anchovy (sauce) || Fish (Bonito (sarda fermented sauce)) || Pork (Sus domesticus skeletal muscle) || Fish (Sardine (Sardina pilchardus fermented sauce)) || Fish (Alaska pollack (Theragra chalcogramma)),"source_count=2; spread_ratio=303.0303 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC || Sentandreu and Toldra (2006)",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000227 | ace_merged_000228 | ace_merged_000229 | ace_merged_000230 | ace_merged_000231 | ace_merged_000232 | ace_merged_000233 | ace_merged_000234 | ace_merged_000235 | ace_merged_000236 || 1391 | 1392 | 1420 | 5151 | 5642 | 5677 | 6111 | 6163 | 6522 | MBPDB_P02666_GP_79-80_214-215_218-219 || mbpdb_ace_000228 || MBPDB_P02666_GP_79-80_214-215_218-219 || 5151 || 5642 || 5677 || 6111 || 6163 || 6522,8
FAL,3,main,True,False,26.3,4.580044251510242,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,13,False,False,Tier D,26.3,20000.0,26.3,26.3,760.4562737642585,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7823 || Algae (Chlorella vulgaris) || Microalgae,"source_count=2; spread_ratio=760.4563 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1032, 1571, 1863, 1867, 3478, 3904, 5100, 6726 BioPepDB: ID biopep00207 ChEBI: ID 161260 EROP-Moscow: ID E07053 FeptideDB: ID 7823 PubChem: CID 145457126 SATPdb: ID satpdb26947 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000931 | ace_merged_000932 | ace_merged_000933 | ace_merged_000934 | ace_merged_000935 | ace_merged_000936 | ace_merged_000937 || 1032 | 1571 | 1863 | 1867 | 5100 | 6726 | 7823 || biopep_ace_000240 || 7823 || 1032 || 1863 || 1867 || 5100 || 6726,7
WH,2,main,True,False,5.1,5.292429823902063,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,5.1,5.1,5.1,5.1,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Wakame (Undaria pinnatifida),only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000741 || 6931,2
VAV,3,main,True,False,260.0,3.5850266520291822,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,8,False,False,Tier B,260.0,260.0,260.0,260.0,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || Milk (human casein),source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001837 | ace_merged_001838 | ace_merged_001839 | ace_merged_001840 || 5255 | 6052 | 6622 | MBPDB_P07498_VAV_175-177 || mbpdb_ace_000046 || MBPDB_P07498_VAV_175-177 || 5255 || 6052 || 6622,5
NKL,3,main,True,False,88.0,4.055517327849831,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,88.0,88.0,88.0,88.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001678 || 6641,2
KY,2,main,True,False,7.7,5.113509274827518,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,13,False,False,Tier C,1.63,20000.0,7.7,7.7,12269.938650306747,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Sardine) || Wakame Seaweed || Wakame (Undaria pinnatifida),"source_count=1; spread_ratio=12269.9387 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || Cushman and Cheung (1971) || IEC, SEC, RPC || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000403 | ace_merged_000404 | ace_merged_000405 | ace_merged_000406 | ace_merged_000407 | ace_merged_000408 | ace_merged_000409 || 1105 | 1455 | 1816 | 4257 | 5161 | 6258 | 6677 || 1105 || 1816 || 4257 || 5161 || 6258 || 6677,7
VKF,3,main,True,False,520.0,3.283996656365201,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,4,False,False,Tier D,11.0,1029.0,520.0,520.0,93.54545454545456,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10704 || Whey protein (Beta Lactoglobulin),"source_count=2; spread_ratio=93.5455 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ChEBI: ID 166288 DFBP: ID DFBPACEI1080; DFBPACEI1975 Metabolomics Workbench: ID 86889 PubChem: CID 145458983 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Vermeirssen et al. || SDS-PAGE, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001879 | ace_merged_001880 || 10704 | 1314 || biopep_ace_000734 || 10704 || 1314,3
WT,2,main,True,False,632.0,3.199282921717615,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,4,False,False,Tier B,632.0,632.0,632.0,632.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10991 || Chemically Synthesized,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 6932 BIOPEP-UWM database of bioactive peptides: ID 8685 BRENDA: Ligand WT ChEBI: ID 141450 EROP-Moscow: ID E10414 FooDB: ID FDB11209 HMDB: ID HMDB0029093 J-GLOBAL: ID 200907084709713930 Metabolomics Workbench: ID 79012 Nikkaji: ID J934.697J PMhub: ID MS000241751 PubChem: CID 54499874 SATPdb: ID satpdb23763 SureChEMBL: ID SCHEMBL8525833 UniChem: ID 26688599 Wikidata: Q106026404 ZINC: ID ZINC000040439754 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000760 | ace_merged_000761 || 10991 | 6932 || biopep_ace_000776 || 10991 || 6932,3
SLR,3,main,True,False,170.0,3.769551078621726,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,170.0,170.0,170.0,170.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9945,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 158995 EROP-Moscow: ID E24530 PubChem: CID 140059892,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001785 || 9945 || biopep_ace_000614,2
GR,2,main,True,False,3200.0,2.494850021680094,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,9,False,False,Tier D,162.2,20000.0,3200.0,3200.0,123.30456226880396,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7603 || Pork (Sus domesticus skeletal muscle),source_count=2; spread_ratio=123.3046 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ACToR: ID 18635-55-7 AHTPDB: ID 1427; 3000; 3042; 3085; 3114; 3236; 3491; 3807; 3933; 4416; 4513; 4668; 5152; 5421; 5434; 6109; 6589 BindingDB: ID 50407457 BioPepDB: ID biopep00409 BIOPEP-UWM database of sensory peptides and amino acids: ID 16 BRENDA: Ligand Gly-Arg ChEBI: ID 73860 ChEMBL: ID CHEMBL96806 ChemSpider: ID 4932140 EROP-Moscow: ID E10383 J-GLOBAL: ID 200907022189681376 Metabolights: ID MTBLC73860 Nikkaji: ID J1.481.855C PubChem: CID 6426706 SATPdb: ID satpdb16592 SureChEMBL: ID SCHEMBL187696 ZINC: ID ZINC01576211 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000242 | ace_merged_000243 | ace_merged_000244 | ace_merged_000245 | ace_merged_000246 || 1427 | 5152 | 6109 | 6589 | 7603 || biopep_ace_000207 || 7603 || 5152 || 6109 || 6589,5
PYP,3,main,True,False,220.0,3.657577319177794,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,9,False,False,Tier C,220.0,20000.0,220.0,220.0,90.9090909090909,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Milk derived || Milk (bovine casein) || Casein,source_count=1; spread_ratio=90.9091 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001732 | ace_merged_001733 | ace_merged_001734 | ace_merged_001735 | ace_merged_001736 || 1606 | 2247 | 5245 | 5855 | 6357 || 2247 || 5245 || 5855 || 6357,5
YGL,3,main,True,False,409.0,3.388276691992658,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,11,False,False,Tier D,409.0,20000.0,409.0,409.0,48.899755501222494,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1017/s0022029999003982 || Alpha-Lactoglobulin || Milk derived || Casein α-la f || Whey protein,"source_count=2; spread_ratio=48.8998 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Angiotensin I-converting enzyme inhibitory properties of whey protein digests: concentration and characterization of active peptides || Bos taurus || Alpha-lactalbumin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Vermeirssen et al. || SDS-PAGE, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002044 | ace_merged_002045 | ace_merged_002046 | ace_merged_002047 | ace_merged_002048 | ace_merged_002049 || 1328 | 1596 | 2251 | 5128 | 6480 | MBPDB_P00711_YGL_69-71 || mbpdb_ace_000248 || MBPDB_P00711_YGL_69-71 || 1328 || 2251 || 5128 || 6480,6
PPK,3,main,True,False,1001.0,2.999565922520681,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,5,False,False,Tier C,1000.0,20000.0,1001.0,1001.0,20.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Porcine skeletal muscle protein,source_count=1; spread_ratio=20.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001713 | ace_merged_001714 | ace_merged_001715 || 1553 | 5087 | 6632 || 5087 || 6632,3
LGI,3,main,True,False,29.0,4.537602002101044,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,28.84,20000.0,29.0,29.0,693.4812760055479,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9061 || Cereals (Buckwheat),"source_count=2; spread_ratio=693.4813 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1623, 2692, 5122 BioPepDB: ID biopep00764 BRENDA: Ligand Leu-Gly-Ile EROP-Moscow: ID E04102 SATPdb: ID satpdb19061 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || GPC, HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001425 | ace_merged_001426 | ace_merged_001427 || 1623 | 5122 | 9061 || biopep_ace_000358 || 9061 || 5122,3
AGS,3,main,True,False,527.9,3.277448337999042,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,8,False,False,Tier B,527.9,527.9,527.9,527.9,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9192 || Cuttlefish (Muscle of cuttlefish) || Cuttlefish (Sepia officinalis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1055, 4749, 5190, 5724 BRENDA: Ligand Ala-Gly-Ser ChEBI: ID 73350 ChemIDplus: ID 85807-50-7 ChemSpider: ID 119047 EPA DSSTox: ID DTXCID10157579 EROP-Moscow: ID E09361 PubChem: CID 135103 SATPdb: ID satpdb23386 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Nakamura et al. (1995) || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000854 | ace_merged_000855 | ace_merged_000856 | ace_merged_000857 || 1055 | 5190 | 5724 | 9192 || biopep_ace_000444 || 9192 || 1055 || 5190 || 5724,5
