sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
DIGYY,5,aux,False,True,3.39,5.4698003017969175,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,3.39,3.39,3.39,3.39,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2325,1
KTAP,4,aux,False,True,37.0,4.431798275933005,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.48,0.6,0.8,2,3,False,False,,37.0,37.0,37.0,37.0,1.0,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || Milk (human casein),Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000053 || MBPDB_P07498_KTAP_41-44 || 5285 || 6032,3
NF,2,main,True,False,46.3,4.334419008982047,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,11,False,False,Tier C,46.3,20000.0,46.3,46.3,431.9654427645789,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Garlic || Garlic (Allium sativum L) || Garlic (Allium sativum),"source_count=1; spread_ratio=431.9654 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, RP-HPLC || RP-HPLC, FAB-MS || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000487 | ace_merged_000488 | ace_merged_000489 | ace_merged_000490 | ace_merged_000491 | ace_merged_000492 || 1384 | 1814 | 2658 | 5167 | 5745 | 6669 || 1814 || 2658 || 5167 || 5745 || 6669,6
SI,2,main,True,False,188.3,3.725149679983335,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,188.3,188.3,188.3,188.3,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11318,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 8893 CAS: Registry No 91086-51-0 ChEBI: ID 90326 ChemSpider: ID 57527499 EPA CompTox: ID DTXSID40847714 FooDB: ID FDB112050 HMDB: ID HMDB0029042 Metabolomics Workbench: ID 78965 PubChem: CID 71429009 SureChEMBL: ID 3783793 UniChem: ID 61995522 Wikidata: ID Q27162464,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000583 || 11318 || biopep_ace_000832,2
LTF,3,main,True,False,10165.0,1.992892617025943,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,3,False,False,Tier C,330.0,20000.0,10165.0,10165.0,60.60606060606061,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,source_count=1; spread_ratio=60.6061 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001604 | ace_merged_001605 || 1617 | 6625 || 6625,2
IPF,3,main,True,False,8.78,5.056505484093897,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,8.78,8.78,8.78,8.78,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Egg (cooked egg protein),"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || CEC, GF, LC-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001245 || 5106,2
PGL,3,main,True,False,13.93,4.856048883576037,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,4,False,False,Tier C,13.93,13.93,13.93,13.93,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Synthesized || Fish (Alaska pollack (Theragra chalcogramma)),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001695 | ace_merged_001696 || 5074 | 6517 || 5074 || 6517,3
ILVDR,5,aux,False,True,81.25,4.090176630349088,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,81.25,81.25,81.25,81.25,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10775,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000741 || 10775,1
PFP,3,main,True,False,144.4,3.84043280676638,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,1.0,1.0,1.0,5,8,False,False,Tier A,144.0,144.4,144.4,144.4,1.0027777777777778,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.chroma.2004.05.022 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9565 || Milk-Cheese (Sheep milk and cheeses proteins),source_count=4; spread_ratio=1.0028 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 2276; 4315; 4570; 4827; 5484 BioPepDB: ID biopep01041 BIOPEP-UWM database of sensory peptide and amino acids: ID 69 BRENDA: Ligand Pro-Phe-Pro ChemSpider: ID 9849616 MBPDB: Peptide PFP PubChem: CID 11674887 SATPdb: ID satpdb10031 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1628 || BIOPEP-UWM || Identification of ACE-inhibitory peptides in different Spanish cheeses by tandem mass spectrometry || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || spectrophotometric assay using HHL as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || HPLC-MS/MS,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001691 | ace_merged_001692 | ace_merged_001693 | ace_merged_001694 || 4315 | 9565 | FMDB1628 | MBPDB_P02666_PFP_76-78_125-127_219-221 || biopep_ace_000527 || 9565 || mbpdb_ace_000172 || MBPDB_P02666_PFP_76-78_125-127_219-221 || fermfoodb_ace_000705 || FMDB1628 || 4315,5
GPP,3,main,True,False,23.2212593023,4.634114231918285,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,7,False,False,Tier C,23.1,20000.0,23.2212593023,23.2212593023,865.8008658008657,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Cereals (Buckwheat),"source_count=1; spread_ratio=865.8009 || single-source evidence with usable IC50 || AHTPDB || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || Cushman and Cheung (1971) || IEC, GFC, RP-HPLC || GFC, IEC, RP-HPLC || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001063 | ace_merged_001064 | ace_merged_001065 | ace_merged_001066 || 1566 | 1819 | 5684 | 6723 || 1819 || 5684 || 6723,4
WP,2,main,True,False,217.135,3.663270166956765,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,4,False,False,Tier B,217.0,217.27,217.135,217.135,1.0012442396313364,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10989,source_count=2; spread_ratio=1.0012 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 6934 BIOPEP-UWM database of bioactive peptides: ID 8945 BRENDA: Ligand L-tyrosinyl-L-serine CAS: Registry No 13588-99-3 ChEBI: ID 141457 EPA CompTox: ID DTXSID90712241 EROP-MOscow: ID E10415 FooDB: ID FDB112117 HMDB: ID HMDB0029114 J-GLOBAL: ID 200907062957084317 Metabolomics Workbench: ID 79031 Nikkaji: ID J2.748.178G PMhub: ID MS000243604 PubChem: CID 54564570 SATPdb: ID satpdb24541 SureChEMBL: ID SCHEMBL9852121 UniChem: ID 22887225 Wikidata: ID Q82648127 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000758 | ace_merged_000759 || 10989 | 2795 || biopep_ace_000774 || 10989 || 2795,3
NKL,3,main,True,False,88.0,4.055517327849831,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,88.0,88.0,88.0,88.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001678 || 6641,2
YQEP,4,aux,False,True,317.14,3.4987489781441425,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,317.14,317.14,317.14,317.14,1.0,,mbpdb_core_standardized,10.3168/jds.S0022-0302(06)72370-0,Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Ovis aries || Beta-casein,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000111 || MBPDB_P11839_YQEP_206-209,1
IAIPP,5,aux,False,True,600.0,3.2218487496163566,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,5,False,False,,600.0,900.0,600.0,720.0,1.5,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || Milk (human casein),Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000055 || MBPDB_P07498_IAIPP_118-122 || 2525 || 5319 || 6048 || 6655,5
FR,2,main,True,False,920.0,3.036212172654445,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,4,False,False,Tier B,920.0,920.0,920.0,920.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7592,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 1238-09-1 AHTPDB: ID 3363; 3481; 3833; 3911; 4429; 4539; 4687; 6578 BindingDB: ID 50407458 BioPepDB: ID biopep00280 BIOPEP-UWM database of bioactive peptides: ID 8780; 9501 BRENDA: Ligand Phe-Arg ChEBI: ID 73632 ChEMBL: ID CHEMBL291636 ChemSpider: ID 133005 EROP-Moscow: ID E01801 HMDB: ID HMDB0028989 J-GLOBAL: ID 200907017930259977 Metabolights: ID MTBLC73632 Nikkaji: ID J80.106 ParaPep: ID 1268, 1708 PubChem: CID 150903 SATPdb: ID satpdb10396 SureChEMBL: ID SCHEMBL1711701 ZINC: ID ZINC000002384770 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000159 | ace_merged_000160 || 6578 | 7592 || biopep_ace_000196 || 7592 || 6578,3
HY,2,main,True,False,26.1,4.583359492661719,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,9,False,False,Tier C,26.1,20000.0,26.1,26.1,766.2835249042146,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Legume (Mung bean sprout sake) || Cereals (Sake (Japanese alcoholic beverage made from rice)) || Sake and sake lees,source_count=1; spread_ratio=766.2835 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000290 | ace_merged_000291 | ace_merged_000292 | ace_merged_000293 | ace_merged_000294 || 1369 | 4240 | 5154 | 6150 | 6413 || 4240 || 5154 || 6150 || 6413,5
IAPG,4,aux,False,True,11.4,4.943095148663527,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,3,False,False,,11.4,11.4,11.4,11.4,1.0,,ahtpdb_clean_um_standardized,Algae (Spirulina platensis),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,1037 || 1869 || 6725,3
VSP,3,main,True,False,10.0,5.0,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,4,14,False,False,Tier D,10.0,20000.0,10.0,10.0,2000.0,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.3168/jds.2008-1671 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3538 || Cereals (Maize (Zea mays)) || Milk (bovine lactoglobulin) || Alpha-zein,"source_count=3; spread_ratio=2000.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1638, 2237, 3153, 4047, 4808, 5265, 5631, 5802, 5872, 6455 BindingDB: ID BDBM50049723 BIOPEP-UWM Virtual database ChEMBL: ID CHEMBL3322003 DFBP: ID DFBPACEI0582; DFBPACEI1935 EROP-Moscow: ID E14714 PubChem: CID 118709853 SATPdb: ID satpdb27914 ZINC: ID ZINC000238763778 || BIOPEP-UWM || Short communication: Bovine κ-casein variants result in different angiotensin I converting enzyme (ACE) inhibitory peptides || Bos taurus || Kappa-casein Genetic Variant F1 || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001985 | ace_merged_001986 | ace_merged_001987 | ace_merged_001988 | ace_merged_001989 | ace_merged_001990 | ace_merged_001991 | ace_merged_001992 || 1638 | 2237 | 3538 | 5265 | 5802 | 5872 | 6455 | MBPDB_P02668 Genetic Variant F1_VSP_169-171 || biopep_ace_000127 || 3538 || mbpdb_ace_000330 || MBPDB_P02668 Genetic Variant F1_VSP_169-171 || 5265 || 5802 || 5872 || 6455,7
LLRH,4,aux,False,True,307.5,3.5121548798885645,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,307.5,307.5,307.5,307.5,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9218,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000464 || 9218,1
NY,2,main,True,False,32.6,4.486782399932061,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,11,False,False,Tier C,32.6,20000.0,32.6,32.6,613.4969325153374,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Garlic || Garlic (Allium sativum L) || Garlic (Allium sativum),"source_count=1; spread_ratio=613.4969 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, RP-HPLC || RP-HPLC, FAB-MS || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000499 | ace_merged_000500 | ace_merged_000501 | ace_merged_000502 | ace_merged_000503 | ace_merged_000504 || 1381 | 1811 | 2655 | 5169 | 5742 | 6668 || 1811 || 2655 || 5169 || 5742 || 6668,6
PRHQG,5,aux,False,True,20.67,4.684659523372712,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,20.67,20.67,20.67,20.67,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2381,1
VSV,3,main,True,False,0.15,6.823908740944319,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,6,False,False,Tier C,0.15,0.15,0.15,0.15,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Rapeseed (Canola meal defatted),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || HPLC method by Wu,Aluko and Muir || GPC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001993 | ace_merged_001994 | ace_merged_001995 || 1218 | 1987 | 2912 || 1218 || 1987 || 2912,4
LQP,3,main,True,False,2.0,5.698970004336019,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,1.0,1.0,1.0,5,50,False,False,Tier A,1.04,3.4,2.0,2.0,3.269230769230769,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1017/S0022029908003452 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3542 || 21985248 || Cereals (Rye) || Cereals (Maize alpha-zein) || Cereals (Maize Standard (Native alpha-zein)) || Cereals (Maize lines) || Sesame || Cereals (Wheat bran) || Α-zein || Cheese || Cereals (Maize (Zea mays)) || Sesame (Sesamum indicum) || Cereals (Wheat (Triticum aestivum wheat bran)) || Alpha-zein,"source_count=4; spread_ratio=3.2692 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1032 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1040 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB818 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB822 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB826 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB830 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB834 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB838 || BIOPEP-UWM || Antihypertensive effect of an angiotensin converting enzyme inhibitory peptide from enzyme modified cheese || Bos taurus || Beta-casein || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Fate of ACE-inhibitory peptides during the bread-making process: Quantification of peptides in sourdough, bread crumb, steamed bread and soda crackers || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || UF, LC-MS || CC, HPLC || UF, RP-HPLC || Friedland and Silverstein (1976) || SEC, RPC || Modified Lieberman’s method || RPC, SEC, RP-HPLC || RP-HPLC, FAB-MS || MALDI-TOF-MS, HPLC || HPLC, LC/MSD || GF, TLC, IEC || GFC, IEC, RP-HPLC || GFC, RP-HPLC || IEC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001533 | ace_merged_001534 | ace_merged_001535 | ace_merged_001536 | ace_merged_001537 | ace_merged_001538 | ace_merged_001539 | ace_merged_001540 | ace_merged_001541 | ace_merged_001542 | ace_merged_001543 | ace_merged_001544 | ace_merged_001545 | ace_merged_001546 | ace_merged_001547 | ace_merged_001548 | ace_merged_001549 | ace_merged_001550 | ace_merged_001551 | ace_merged_001552 | ace_merged_001553 | ace_merged_001554 | ace_merged_001555 | ace_merged_001556 | ace_merged_001557 || 1277 | 1282 | 1873 | 1874 | 1880 | 1930 | 2665 | 2730 | 2758 | 3542 | 5112 | 5234 | 5803 | 6187 | 6278 | 6459 | FMDB1032 | FMDB1040 | FMDB818 | FMDB822 | FMDB826 | FMDB830 | FMDB834 | FMDB838 | MBPDB_P02666_LQP_103-105 || biopep_ace_000130 || 3542 || mbpdb_ace_000194 || MBPDB_P02666_LQP_103-105 || fermfoodb_ace_000223 | fermfoodb_ace_000227 | fermfoodb_ace_000231 | fermfoodb_ace_000235 | fermfoodb_ace_000239 | fermfoodb_ace_000243 | fermfoodb_ace_000411 | fermfoodb_ace_000419 || FMDB1032 | FMDB1040 | FMDB818 | FMDB822 | FMDB826 | FMDB830 | FMDB834 | FMDB838 || 1277 || 1282 || 1873 || 1874 || 1880 || 1930 || 2665 || 2730 || 2758 || 5112 || 5234 || 5803 || 6187 || 6278 || 6459,19
KP,2,main,True,False,10011.0,1.9995225386255449,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,9,False,False,Tier C,22.0,20000.0,10011.0,10011.0,909.0909090909092,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Anchovy (sauce) || Fish (Fermented fish sauce),"source_count=1; spread_ratio=909.0909 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000387 | ace_merged_000388 | ace_merged_000389 | ace_merged_000390 | ace_merged_000391 | ace_merged_000392 || 1435 | 1471 | 1514 | 5159 | 5640 | 6713 || 5159 || 5640 || 6713,4
EVPK,4,aux,False,True,1.73,5.761953896871205,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,1.73,1.73,1.73,1.73,1.0,,ahtpdb_clean_um_standardized,Sweet-potato tuber thioredoxinh,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || Ni2+-chelate AC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,1241,1
FLQP,4,aux,False,True,68.7,4.16304326294045,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,68.7,68.7,68.7,68.7,1.0,,mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056,Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000109 || MBPDB_P02666_FLQP_102-105,1
GR,2,main,True,False,3200.0,2.494850021680094,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,9,False,False,Tier D,162.2,20000.0,3200.0,3200.0,123.30456226880396,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7603 || Pork (Sus domesticus skeletal muscle),source_count=2; spread_ratio=123.3046 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ACToR: ID 18635-55-7 AHTPDB: ID 1427; 3000; 3042; 3085; 3114; 3236; 3491; 3807; 3933; 4416; 4513; 4668; 5152; 5421; 5434; 6109; 6589 BindingDB: ID 50407457 BioPepDB: ID biopep00409 BIOPEP-UWM database of sensory peptides and amino acids: ID 16 BRENDA: Ligand Gly-Arg ChEBI: ID 73860 ChEMBL: ID CHEMBL96806 ChemSpider: ID 4932140 EROP-Moscow: ID E10383 J-GLOBAL: ID 200907022189681376 Metabolights: ID MTBLC73860 Nikkaji: ID J1.481.855C PubChem: CID 6426706 SATPdb: ID satpdb16592 SureChEMBL: ID SCHEMBL187696 ZINC: ID ZINC01576211 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000242 | ace_merged_000243 | ace_merged_000244 | ace_merged_000245 | ace_merged_000246 || 1427 | 5152 | 6109 | 6589 | 7603 || biopep_ace_000207 || 7603 || 5152 || 6109 || 6589,5
ERVL,4,aux,False,True,200.3,3.698319050706424,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,200.3,200.3,200.3,200.3,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,1340,1
IRP,3,main,True,False,1.8,5.7447274948966935,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,16,False,False,Tier D,1.8,20000.0,1.8,1.8,11111.111111111111,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7547 || Egg proteins || Fish (Bonito bowel) || Fish (Bonito (Sarda bowel autolysate)) || Cereals (Finnish),"source_count=2; spread_ratio=11111.1111 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1632, 2038, 2209, 2566, 2571, 3215, 4759, 5097, 5222, 5670, 6533 BindingDB: ID 50049812 ChEMBL: ID CHEMBL3322013 ChemSpider: ID ID10112049 DFBP: ID DFBPACEI1646 EROP-Moscow: ID E09041 J-GLOBAL: ID 200907047003951851 Nikkaji: ID J568.019K PubChem: CID 11937730 SATPdb: ID satpdb27620 ZINC: ZINC000008076380 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Maruyama and Suzuki || HPLC || Cushman and Cheung (1971) || RP-HPLC, IEC || GFC, IEC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001327 | ace_merged_001328 | ace_merged_001329 | ace_merged_001330 | ace_merged_001331 | ace_merged_001332 | ace_merged_001333 | ace_merged_001334 | ace_merged_001335 || 1632 | 2038 | 2209 | 2571 | 5097 | 5222 | 5670 | 6533 | 7547 || biopep_ace_000170 || 7547 || 2038 || 2571 || 5097 || 5222 || 5670 || 6533,8
