sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
MNP,3,main,True,False,66.6,4.176525770829699,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,5,False,False,Tier C,66.6,20000.0,66.6,66.6,300.3003003003003,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Porcine skeletal muscle protein || Porcine skeletal muscle,source_count=1; spread_ratio=300.3003 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001658 | ace_merged_001659 | ace_merged_001660 || 1551 | 5085 | 6627 || 5085 || 6627,3
IMY,3,main,True,False,10000.91,1.999960481000234,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,2,3,False,False,Tier D,1.82,20000.0,10000.91,10000.91,10989.010989010989,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9055,"source_count=2; spread_ratio=10989.0110 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1614, 2676 BioPepDB: ID biopep00545 ChemSpider: ID 7999483 EROP-Moscow: ID E14472 PubChem: CID 9823736 SATPdb: ID satpdb28699 || BIOPEP-UWM",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001229 | ace_merged_001230 || 1614 | 9055 || biopep_ace_000353 || 9055,2
ILP,3,main,True,False,270.0,3.5686362358410126,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,4,13,False,False,Tier D,270.0,20000.0,270.0,270.0,74.07407407407408,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2642 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"source_count=3; spread_ratio=74.0741 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1582, 3193, 3296, 3951, 4080, 4744, 5217, 5595, 5982, 6309, 6807 BindingDB: ID 50049792 ChEMBL: ID CHEMBL3322005 ChemSpider: ID 58109317 EROP-Moscow: ID E14596, E09247 MBPDB: Peptide ILP PubChem: CID 14889702 SATPdb: ID satpdb27751 || BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001221 | ace_merged_001222 | ace_merged_001223 | ace_merged_001224 | ace_merged_001225 | ace_merged_001226 | ace_merged_001227 || 1582 | 2642 | 5217 | 5982 | 6309 | 6807 | MBPDB_P05814_ILP_81-83 || biopep_ace_000024 || 2642 || mbpdb_ace_000218 || MBPDB_P05814_ILP_81-83 || 5217 || 5982 || 6309 || 6807,7
YPI,3,main,True,False,52.3156308274,4.281368533544343,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,52.3156308274,52.3156308274,52.3156308274,52.3156308274,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Egg white,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || Cushman and Cheung (1971) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002059 || 2900,2
YN,2,main,True,False,51.0,4.292429823902063,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,8,False,False,Tier B,51.0,51.0,51.0,51.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9185 || Hard clam || Hard clam (Meretrix lusoria),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1045, 4736, 5185, 5750 BIOPEP-UWM database of bioactive peptides: ID 8942 ChemSpider: ID 49745317 PubChem: ID 44230566 SATPdb: ID satpdb27216 PubChem: ID 44230566 SATPdb: ID satpdb27216 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Wu and Ding (2002) || SEC, RP-HPLC, UC Spectrophotometry || Cushman and Cheung (1971) || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000795 | ace_merged_000796 | ace_merged_000797 | ace_merged_000798 || 1045 | 5185 | 5750 | 9185 || biopep_ace_000437 || 9185 || 1045 || 5185 || 5750,5
DW,2,main,True,False,257.93,3.588498141860776,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,6,False,False,Tier D,13.0,258.0,257.93,257.93,19.846153846153847,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10990 || Synthesized,"source_count=2; spread_ratio=19.8462 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 2794, 2845 BindingDB: ID 50188490 BioPepDB: ID biopep00155 BIOPEP-UWM Virtual database: ID 134 BRENDA: Ligand Asp-Trp CAS: Registry No 71835-79-5 ChEBI: ID 158042 ChEMBL: ID CHEMBL210490 ChemSpider: ID 5382958 EPA CompTox: ID DTXSID601312630 EROP-Moscow: ID E14471 FooDB: ID FDB111817 HMDB: ID HMDB0028764 J-GLOBAL: ID 200907054453844946 Metabolights: ID MTBLC73831 Metabolomics Workbench: ID 78733 Nikkaji: ID J889.670D PMhub: ID MS000243508 PubChem: CID 7020001 SATPdb: ID satpdb14528 SureChEMBL: ID SCHEMBL7422711 UniChem: ID 142891 Wikidata: ID Q27144149 ZINC: ID ZINC000002560972 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000107 | ace_merged_000108 | ace_merged_000109 || 10990 | 2794 | 2845 || biopep_ace_000775 || 10990 || 2794 || 2845,4
GLP,3,main,True,False,1.62,5.790484985457369,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,4,False,False,Tier C,1.62,1.62,1.62,1.62,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Synthesized || Fish (Alaska pollack (Theragra chalcogramma)),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001035 | ace_merged_001036 || 5076 | 6519 || 5076 || 6519,3
MAM,3,main,True,False,199.1,3.700928739972592,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,199.1,199.1,199.1,199.1,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10957,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BRENDA: Ligand Met-Ala-Met ChEBI: ID 140747 Metabolomics Workbench: ID 83868 PubChem: CID 129656953 UniChem: ID 161183191 Wikidata: ID Q106026309,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001632 || 10957 || biopep_ace_000771,2
YGG,3,main,True,False,1001.0,2.999565922520681,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,1001.0,20000.0,1001.0,1001.0,19.98001998001998,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7647,source_count=2; spread_ratio=19.9800 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ACToR: ID 21778-69-8 AHTPDB: ID 1592; 3315; 4560; 4845; 5474; 6634 BIOPEP database of bioactive peptides: ID 3741 BIOPEP database of sensory peptides and amino acids: ID 34 BRENDA: Ligand Tyr-Gly-Gly ChEBI: ID 74991 ChEMBL: ID CHEMBL191422 ChemSpider: ID 110288 EROP-Moscow: ID E09286 PubChem: ID 123715 ZINC: ID ZINC02575477 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002041 | ace_merged_002042 | ace_merged_002043 || 1592 | 6634 | 7647 || biopep_ace_000230 || 7647 || 6634,3
YNK,3,main,True,False,125.0,3.903089986991944,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,125.0,125.0,125.0,125.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002055 || 6642,2
KL,2,main,True,False,50.2,4.29929628285498,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,50.2,50.2,50.2,50.2,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000386 || 6679,2
YVA,3,main,True,False,10000.715,1.999968949054602,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,2,3,False,False,Tier D,1.43,20000.0,10000.715,10000.715,13986.013986013986,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9036,source_count=2; spread_ratio=13986.0140 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1560 BioPepDB: ID biopep01640 SATPdb: ID satpdb13476 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002072 | ace_merged_002073 || 1560 | 9036 || biopep_ace_000334 || 9036,2
IRW,3,main,True,False,0.61,6.214670164989233,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,0.6,10.0,0.61,0.61,16.666666666666668,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9874 || Egg proteins,"source_count=2; spread_ratio=16.6667 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1938, 2041, 2211 BioPepDB: ID biopep00589 BIOPEP-UWM database of bioactive peptides: ID 8213; 9875; 9876; 9877 EROP-Moscow: ID E23666 FeptideDB: ID 8213 PubChem: CID: 46912244 SATPdb: ID satpdb10670 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001336 | ace_merged_001337 | ace_merged_001338 || 2041 | 2211 | 9874 || biopep_ace_000600 || 9874 || 2041,3
LAY,3,main,True,False,3.9,5.4089353929735005,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,10,False,False,Tier D,3.9,20000.0,3.9,3.9,5128.205128205128,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3558 || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=5128.2051 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001406 | ace_merged_001407 | ace_merged_001408 | ace_merged_001409 | ace_merged_001410 | ace_merged_001411 || 1539 | 1643 | 3558 | 5227 | 5807 | 6471 || biopep_ace_000140 || 3558 || 5227 || 5807 || 6471,5
TTI,3,main,True,False,24.94,4.603103550857476,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,24.94,24.94,24.94,24.94,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Egg (cooked egg protein),"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || CEC, GF, LC-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001805 || 5107,2
QN,2,main,True,False,89.0,4.050609993355087,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,89.0,89.0,89.0,89.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Milk (Fermented Milk),only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Holmquist et al. (1979) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000525 || 3642,2
YLL,3,main,True,False,518.54,3.28521773665347,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,4,False,False,Tier B,518.54,518.54,518.54,518.54,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized,10.3390/foods9080991 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10113,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || BIOPEP-UWM | MBPDB || BIOPEP-UWM database of bioactive peptides: ID 9349 ChEBI: ID 165141 MBPDB: Peptide YLL PubChem: CID 145458693 || BIOPEP-UWM || In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Beta-lactoglobulin,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002052 | ace_merged_002053 || 10113 | MBPDB_P02754_YLL_118-120 || biopep_ace_000654 || 10113 || mbpdb_ace_000342 || MBPDB_P02754_YLL_118-120,3
IG,2,main,True,False,1200.0,2.920818753952376,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,1200.0,20000.0,1200.0,1200.0,16.666666666666668,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7595,source_count=2; spread_ratio=16.6667 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1478; 1683; 3020; 3107; 3109; 3564; 3799; 3857; 3950; 4426; 4505; 6581 BindingDB: ID 50407434 BioPepDB: ID biopep00511 BIOPEP-UWM database of sensory peptides and amino acids: ID 164 ChEBI: ID 74066 ChEMBL: ID CHEMBL301979 ChemSpider: ID 5360987 EROP-Moscow: ID E10391 FeptideDB: ID 7595 J-GLOBAL: ID 200907055232808135 Metabolights: ID MTBLC133641 Metabolomics Workbench: ID 71880 Nikkaji: ID J265.924G PubChem: ID 6992869 SATPdb: ID satpdb14233 SureChEMBL: ID SCHEMBL8728266 ZINC: ID ZINC000001590840 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000305 | ace_merged_000306 | ace_merged_000307 || 1478 | 6581 | 7595 || biopep_ace_000199 || 7595 || 6581,3
LSP,3,main,True,False,1.7,5.769551078621726,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,19,False,False,Tier D,1.7,20000.0,1.7,1.7,11764.705882352942,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3541 || Cereals (Maize alpha-zein) || Cereals (Maize Standard (Native alpha-zein)) || Cereals (Maize lines) || Α-zein || Cereals (Maize (Zea mays)) || Cereals (Corn endosperm),"source_count=2; spread_ratio=11764.7059 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || CC, HPLC || UF, RP-HPLC || RP-HPLC, FAB-MS || GF, TLC, IEC || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001593 | ace_merged_001594 | ace_merged_001595 | ace_merged_001596 | ace_merged_001597 | ace_merged_001598 | ace_merged_001599 | ace_merged_001600 | ace_merged_001601 | ace_merged_001602 || 1281 | 1636 | 1872 | 1875 | 2664 | 3541 | 5111 | 5238 | 5801 | 6458 || biopep_ace_000129 || 3541 || 1281 || 1872 || 1875 || 2664 || 5111 || 5238 || 5801 || 6458,10
SLR,3,main,True,False,170.0,3.769551078621726,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,170.0,170.0,170.0,170.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9945,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 158995 EROP-Moscow: ID E24530 PubChem: CID 140059892,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001785 || 9945 || biopep_ace_000614,2
YLR,3,main,True,False,5.8,5.236572006437063,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,5.8,5.8,5.8,5.8,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10044,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || PubChem: CID 15613548,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002054 || 10044 || biopep_ace_000637,2
KYP,3,main,True,False,363.9,3.4390179444137647,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,363.9,363.9,363.9,363.9,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001395 || MBPDB_P02666_KYP_128-130 || mbpdb_ace_000208,2
NG,2,main,True,False,12000.0,1.920818753952375,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,4,False,False,Tier B,12000.0,12000.0,12000.0,12000.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7624,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000493 | ace_merged_000494 || 6611 | 7624 || biopep_ace_000228 || 7624 || 6611,3
IKW,3,main,True,False,0.21,6.6777807052660805,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,18,False,False,Tier D,0.21,20000.0,0.21,0.21,95238.09523809524,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7546 || Chicken muscle proteins || Synthesized || Chicken muscle || Food-protein,"source_count=2; spread_ratio=95238.0952 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1598, 1652, 2021, 2599, 2855, 2859, 2894, 3767, 4202, 4975, 5061, 5718, 6532 BRENDA: Ligand Ile-Lys-Trp ChEBI: ID 158604 ChemSpider: ID 8000528 DFBP: ID DFBPACEI0090; DFBPANHY0514; DFBPMUFU0042 EROP-Moscow: ID E09190 J-Global: ID 200907057574999709 Metabolomics Workbench: ID 82893 Nikkaji: ID J1.356.192C PubChem: CID 9824781 SATPdb: ID satpdb19180 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Cushman and Cheung (1971) || GFC || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001208 | ace_merged_001209 | ace_merged_001210 | ace_merged_001211 | ace_merged_001212 | ace_merged_001213 | ace_merged_001214 | ace_merged_001215 | ace_merged_001216 | ace_merged_001217 || 1598 | 1652 | 2021 | 2855 | 2859 | 2894 | 5061 | 5718 | 6532 | 7546 || biopep_ace_000169 || 7546 || 2021 || 2855 || 2859 || 2894 || 5061 || 5718 || 6532,9
PRY,3,main,True,False,2.5,5.6020599913279625,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,5,False,False,Tier D,2.5,20000.0,2.5,2.5,8000.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3536 || Sake and sake lees,"source_count=2; spread_ratio=8000.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1595, 5619, 6453, BRENDA: Ligand Pro-Arg-Tyr ChEBI: ID 162094 DFBP: ID DFBPACEI0578; DFBPRENI0038; DFBPMUFU0337 EROP-Moscow: ID E09263 Metabolomics Workbench: ID 84694 PlantPepDB: ID PPepDB_3835 PubChem: CID 145457395 SATPdb: ID satpdb22905 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001723 | ace_merged_001724 | ace_merged_001725 || 1595 | 3536 | 6453 || biopep_ace_000125 || 3536 || 6453,3
FCF,3,main,True,False,11.0,4.958607314841775,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,4,False,False,Tier C,11.0,11.0,11.0,11.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Egg (Ovalbumin),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000945 | ace_merged_000946 || 5062 | 6635 || 5062 || 6635,3
GHF,3,main,True,False,1100.0,2.958607314841775,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,10,False,False,Tier C,1001.0,1100.0,1100.0,1100.0,1.098901098901099,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Bonito bowel) || Fish (Bonito (Sarda bowel autolysate)),"source_count=1; spread_ratio=1.0989 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Maruyama and Suzuki || HPLC || Cushman and Cheung (1971) || RP-HPLC, IEC || GFC, IEC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001013 | ace_merged_001014 | ace_merged_001015 | ace_merged_001016 | ace_merged_001017 || 2567 | 5096 | 5205 | 5668 | 6624 || 2567 || 5096 || 5205 || 5668 || 6624,6
GQY,3,main,True,False,52.3,4.281498311132726,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,52.3,52.3,52.3,52.3,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Sweet-potato protein isolate,"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Absorption Chromatography, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001074 || 1233,2
WG,2,main,True,False,5900.0,2.229147988357856,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,5,False,False,Tier B,5900.0,20000.0,5900.0,5900.0,3.389830508474576,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7613,"source_count=2; spread_ratio=3.3898 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1485, 3091, 3816, 4051, 4407, 4522, 4695, 6599 BindingDB: ID 50188498 BioPepDB: ID biopep01517 BIOPEP-UWM database of bioactive peptides: ID 8697; 9082 BRENDA: Ligand Trp-Gly ChEBI: ID 74870 ChEMBL: ID CHEMBL327588 ChemSpider: ID 87619 EROP-Moscow: ID E10396 FDA SRS: ID GLE75A3004 J-GLOBAL: ID 200907023317662394 Metabolights: ID MTBLC74870 Nikkaji: ID J149.653K PubChem: CID 97054 SATPdb: ID satpdb11095 SureChEMBL: ID SCHEMBL8699875 ZINC: ID ZINC000002384992 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000738 | ace_merged_000739 | ace_merged_000740 || 1485 | 6599 | 7613 || biopep_ace_000217 || 7613 || 6599,3
GYK,3,main,True,False,160.0,3.795880017344075,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,160.0,160.0,160.0,160.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001108 || 6633,2
