sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
PNSHP,5,aux,False,True,1001.0,2.999565922520681,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,2,False,False,,1001.0,1001.0,1001.0,1001.0,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2530 || 6656,2
MHI,3,main,True,False,11.59,4.935916564036404,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,11.59,11.59,11.59,11.59,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized,10.1021/acs.jafc.9b06237,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Structure-Based Identification and Design of Angiotensin Converting Enzyme-Inhibitory Peptides from Whey Proteins || Bos taurus || Beta-lactoglobulin,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001645 || MBPDB_P02754_MHI_161-163 || mbpdb_ace_000356,2
IPN,3,main,True,False,141.0,3.85078088734462,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,141.0,141.0,141.0,141.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Casein β-lg f,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Yamamoto et al. || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001246 || 5127,2
IIY,3,main,True,False,1.08,5.966576244513051,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,1.08,1.08,1.08,1.08,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9704,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || PubChem: CID 70160541,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001189 || 9704 || biopep_ace_000538,2
IKPVQ,5,aux,False,True,33.5,4.474955192963154,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,33.5,33.5,33.5,33.5,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,4642,1
VLP,3,main,True,False,320.0,3.494850021680094,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,13,False,False,Tier D,10.0,20000.0,320.0,320.0,2000.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2653 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"source_count=2; spread_ratio=2000.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1199, 1580, 1642, 2233, 3005, 3137, 3365, 4041, 4121, 4793, 5260, 5628, 6015, 6317, 6840 BindingDB: ID 50049791 ChEMBL: ID CHEMBL3322004 ChemSpider: ID 58109316 EROP-Moscow: ID E09268, E14623 PubChem: CID 14889713 SATPdb: ID satpdb26513 ZINC: ID ZINC000299834750 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001893 | ace_merged_001894 | ace_merged_001895 | ace_merged_001896 | ace_merged_001897 | ace_merged_001898 | ace_merged_001899 | ace_merged_001900 || 1580 | 1642 | 2233 | 2653 | 5260 | 6015 | 6317 | 6840 || biopep_ace_000032 || 2653 || 5260 || 6015 || 6317 || 6840,6
GRP,3,main,True,False,20.0,4.698970004336019,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,15,False,False,Tier D,19.9,20000.0,20.0,20.0,1005.0251256281408,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3378 || Fish (Sardine) || Fish (Sardine muscle) || Fish (Sardine (Sardina pilchardus muscle)),"source_count=2; spread_ratio=1005.0251 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1100; 1139; 1529; 3082; 3492; 4074; 4545; 4630; 4826; 5081; 5211; 5590; 6179; 6362 BIOPEP database of sensory peptides and amino acids: ID 29 EROP-Moscow: ID E01338 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || GPC, HPLC || Cushman and Cheung (1971) || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001076 | ace_merged_001077 | ace_merged_001078 | ace_merged_001079 | ace_merged_001080 | ace_merged_001081 | ace_merged_001082 | ace_merged_001083 || 1100 | 1529 | 3378 | 4630 | 5081 | 5211 | 6179 | 6362 || biopep_ace_000072 || 3378 || 1100 || 4630 || 5081 || 5211 || 6179 || 6362,8
IY,2,main,True,False,5.05,5.296708621881338,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,4,60,False,False,Tier D,2.1,20000.0,5.05,5.05,9523.809523809525,,merged_short23_tiered_standardized || biopep_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3383 || 12358510 || Fish (Dried Bonito) || Fish (Sardine) || Wakame Seaweed || Wakame || Cereals (Rice-koji) || Cereals (Wheat bran) || Rapeseed || Cereals (rice) || Rapeseed protein-derived peptides || Rapeseed protein || Wakame (Undaria pinnatifida) || Fish (Bonito (Sarda - dried bonito (katsuobusi))) || Rapeseed (Brassica napus) || Cereals (Rice (Oryza sativa red-mold rice)) || Fish (Sardine (Sardina pilchardus muscle)) || Cereals (Wheat (Triticum aestivum wheat bran)) || Fish (Sardine muscle),"source_count=3; spread_ratio=9523.8095 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb || AHTPDB: ID 1070; 1098; 1150, 1287, 1348, 1353, 1373, 1377, 1411, 1440, 1495, 1510, 1818, 1855, 1903, 1934, 1948, 2583, 2734, 2778, 2956, 2988, 2992, 3064, 3166, 3171, 3197, 3504, 3781, 3962, 4083, 4226, 4248, 4253, 4259, 4450, 4487, 4652, 4947, 4955, 4956, 4957, 5156, 5598, 5661, 6140, 6143, 6176, 6263, 6268, 6282, 6367, 6879 Binding DB: ID 50038069 BioPepDB: ID biopep00619 BIOPEP-UWM database of bioactive peptides: ID 7873 BRENDA: Ligand Ile-Tyr ChEBI: ID 74326 ChEMBL: ID CHEMBL91090 ChemSpider: ID 5730945 EROP-Moscow: ID E01439 FeptideDB: ID 3383; 7873 J-GLOBAL: ID 200907037450857360 Metabolights: ID MTBLC74326 Metabolomics Workbench: ID 71683 Nikkaji: ID J535.351C PlantPepDB: ID PPepDB_3792 PubChem: CID 7408194 SATPdb: ID satpdb18728 SureChEMBL: ID SCHEMBL4261778 ZINC: ID ZINC000004899517 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1010 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1981 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1988 || BIOPEP-UWM || within_range_consistent || spread_ratio=1.5250 || Ace-inhibitory || Angiotensin I-converting enzyme inhibitory peptides in red-mold rice made by Monascus purpureus || Spectrophotometric assay using HHL as substate | Spectrophotometric assay using HHL as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || IEC, SEC, RPC || RP-HPLC, LC-MS || Modified Lieberman’s method || RPC, SEC, RP-HPLC || Cushman and Cheung (1971), Yamamoto and others || CC || RP-HPLC || MALDI-TOF-MS, HPLC || Holmquist et al. (1979) || GPC, RP-HPLC || Yamamoto et al. || RP-HPLC, HIC || GFC, IEC, RP-HPLC || IEC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000336 | ace_merged_000337 | ace_merged_000338 | ace_merged_000339 | ace_merged_000340 | ace_merged_000341 | ace_merged_000342 | ace_merged_000343 | ace_merged_000344 | ace_merged_000345 | ace_merged_000346 | ace_merged_000347 | ace_merged_000348 | ace_merged_000349 | ace_merged_000350 | ace_merged_000351 | ace_merged_000352 | ace_merged_000353 | ace_merged_000354 | ace_merged_000355 | ace_merged_000356 | ace_merged_000357 | ace_merged_000358 | ace_merged_000359 | ace_merged_000360 | ace_merged_000361 | ace_merged_000362 | ace_merged_000363 | ace_merged_000364 | ace_merged_000365 | ace_merged_000366 | ace_merged_000367 | ace_merged_000368 | ace_merged_000369 || 1070 | 1098 | 1348 | 1353 | 1373 | 1377 | 1411 | 1440 | 1495 | 1510 | 1818 | 1855 | 1903 | 1934 | 1948 | 2583 | 2734 | 2956 | 3383 | 4248 | 4253 | 4259 | 5156 | 5661 | 6140 | 6143 | 6176 | 6263 | 6268 | 6282 | 6367 | FMDB1010 | FMDB1981 | FMDB1988 || biopep_ace_000077 || 3383 || fermfoodb_ace_000397 | fermfoodb_ace_000754 | fermfoodb_ace_000761 || FMDB1010 | FMDB1981 | FMDB1988 || 1070 || 1098 || 1818 || 1855 || 1903 || 1934 || 1948 || 2583 || 2734 || 2956 || 4248 || 4253 || 4259 || 5156 || 5661 || 6140 || 6143 || 6176 || 6263 || 6268 || 6282 || 6367,25
IAEK,4,aux,False,True,25.08,4.600672467841321,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,25.08,25.08,25.08,25.08,1.0,,mbpdb_core_standardized,10.1021/acs.jafc.9b06237,Structure-Based Identification and Design of Angiotensin Converting Enzyme-Inhibitory Peptides from Whey Proteins || Bos taurus || Beta-lactoglobulin,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000355 || MBPDB_P02754_IAEK_88-91,1
YLGY,4,aux,False,True,33.8625,4.470280981958775,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.48,0.6,0.8,2,2,False,False,,25.865,41.86,33.8625,33.8625,1.6184032476319352,,biopep_core_standardized || mbpdb_core_standardized,"https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9420 || 1) 10.1016/j.idairyj.2013.05.008, 2) 10.3390/foods9080991","BIOPEP-UWM || 1) Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000510 || 9420 || mbpdb_ace_000291 || MBPDB_P02662_YLGY_106-109,2
QKTAP,5,aux,False,True,30.0,4.522878745280337,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,3,False,False,,30.0,30.0,30.0,30.0,1.0,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || Milk (human casein),Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000050 || MBPDB_P07498_QKTAP_40-44 || 5339 || 6033,3
LLF,3,main,True,False,79.8,4.09799710864927,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,20,False,False,Tier D,3.5,20000.0,79.8,79.8,5714.285714285715,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,"1) 10.1016/S0958-6946(02)00080-8, 2) 10.3390/foods9080991 || Whey protein (Beta Lactoglobulin) || Enzymatic-hydrolysis (Hydrolysis with thermolysin) || Βeta-lactoglobulin || Whey || Milk-Cheese (Sheep milk and cheeses proteins) || Milk (caprine lactoglobulin)","source_count=2; spread_ratio=5714.2857 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || 1) Preparation of ovine and caprine β-lactoglobulin hydrolysates with ACE-inhibitory activity Identification of active peptides from caprine β-lactoglobulin hydrolysed with thermolysin, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Capra hircus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || RP-HPLC || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC || RP-HPLC-MS/MS || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || SEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001478 | ace_merged_001479 | ace_merged_001480 | ace_merged_001481 | ace_merged_001482 | ace_merged_001483 | ace_merged_001484 | ace_merged_001485 | ace_merged_001486 | ace_merged_001487 | ace_merged_001488 || 1009 | 1318 | 1549 | 1741 | 2011 | 4301 | 4327 | 5230 | 5925 | 6710 | MBPDB_P02756_LLF_121-123 || mbpdb_ace_000086 || MBPDB_P02756_LLF_121-123 || 1318 || 1741 || 2011 || 4301 || 4327 || 5230 || 5925 || 6710,10
LAA,3,main,True,False,13.0,4.886056647693163,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,7,False,False,Tier C,13.0,20000.0,13.0,13.0,1538.4615384615386,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=1; spread_ratio=1538.4615 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001397 | ace_merged_001398 | ace_merged_001399 | ace_merged_001400 || 1645 | 5226 | 5810 | 6456 || 5226 || 5810 || 6456,4
PLP,3,main,True,False,430.0,3.3665315444204134,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,1.0,1.0,1.0,4,14,False,False,Tier A,430.0,430.0,430.0,430.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2664 || Milk (Fermented Milk) || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"source_count=3; spread_ratio=1.0000 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1176, 2278, 3016, 3073, 3350, 3366, 4006, 4102, 4455, 4745, 5244, 5616, 5999, 6327, 6824 ChemSpider: ID 10162442 EROP-Moscow: ID E09260, E14608 MBPDB: Peptide PLP PubChem: CID 11989975 SATPdb: ID satpdb17304 || BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Gonzalez-Gonzalez et al || RP-HPLC, LC-MS || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001701 | ace_merged_001702 | ace_merged_001703 | ace_merged_001704 | ace_merged_001705 | ace_merged_001706 | ace_merged_001707 || 2664 | 4455 | 5244 | 5999 | 6327 | 6824 | MBPDB_P05814_PLP_142-144 || biopep_ace_000042 || 2664 || mbpdb_ace_000169 || MBPDB_P05814_PLP_142-144 || 4455 || 5244 || 5999 || 6327 || 6824,8
LVLL,4,aux,False,True,720.0,3.1426675035687315,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,720.0,720.0,720.0,720.0,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10026,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000634 || 10026,1
IKW,3,main,True,False,0.21,6.6777807052660805,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,18,False,False,Tier D,0.21,20000.0,0.21,0.21,95238.09523809524,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7546 || Chicken muscle proteins || Synthesized || Chicken muscle || Food-protein,"source_count=2; spread_ratio=95238.0952 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1598, 1652, 2021, 2599, 2855, 2859, 2894, 3767, 4202, 4975, 5061, 5718, 6532 BRENDA: Ligand Ile-Lys-Trp ChEBI: ID 158604 ChemSpider: ID 8000528 DFBP: ID DFBPACEI0090; DFBPANHY0514; DFBPMUFU0042 EROP-Moscow: ID E09190 J-Global: ID 200907057574999709 Metabolomics Workbench: ID 82893 Nikkaji: ID J1.356.192C PubChem: CID 9824781 SATPdb: ID satpdb19180 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Cushman and Cheung (1971) || GFC || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001208 | ace_merged_001209 | ace_merged_001210 | ace_merged_001211 | ace_merged_001212 | ace_merged_001213 | ace_merged_001214 | ace_merged_001215 | ace_merged_001216 | ace_merged_001217 || 1598 | 1652 | 2021 | 2855 | 2859 | 2894 | 5061 | 5718 | 6532 | 7546 || biopep_ace_000169 || 7546 || 2021 || 2855 || 2859 || 2894 || 5061 || 5718 || 6532,9
KDERF,5,aux,False,True,848.0,3.0716041477432863,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,4,False,False,,431.15,848.0,848.0,743.7875,1.966832888785805,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1002/elps.200700324 || Milk (Ovine milk proteins) || Milk (Ovine milk product),"Identification of novel angiotensin-converting enzyme-inhibitory peptides from ovine milk proteins by CE-MS and chromatographic techniques || Ovis aries || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || UF, FPLC, RP-HPLC, IT-MS (CE-MS)",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000054 || MBPDB_P02669_KDERF_34-38 || 1004 || 2494 || 6614,4
YA,2,main,True,False,460.0,3.337242168318426,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,4,False,False,Tier B,460.0,460.0,460.0,460.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7589,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 3228, 3547, 3831, 4052, 4433, 4537, 4681, 6575 BindingDB: ID 50169129 BioCyc: ID CPD-20389 BioPepDB: ID biopep01546 BIOPEP-UWM database of bioactive peptides: ID 8932, 9433 BRENDA: Ligand Tyr-Ala ChEBI: ID 74879 ChEMBL: ID CHEMBL316103 ChemDB: ID 192304, 192311 ChemSpider: ID 4593326 J-GLOBAL: ID 200907038195226293 Metabolights: ID MTBLC74879 Nikkaji: ID J150.477K PubChem: CID 7020632 SATPdb: ID satpdb10716 SDBS: ID 9370 SureChEMBL: ID SCHEMBL238988 ZINC: ID ZINC000002566273 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000768 | ace_merged_000769 || 6575 | 7589 || biopep_ace_000193 || 7589 || 6575,3
FFVAP,5,aux,False,True,6.0,5.221848749616356,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,6,False,False,,6.0,503.51,6.0,88.91833333333334,83.91833333333334,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,"1) 10.1080/00021369.1985.10866901, 2) 10.3168/jds.2019-17976 || Milk (bovine casein) || Casein || Human (Synthetic peptide of Human beta casein)","1) Angiotensin I-Converting Enzyme Inhibitor Derived from an Enzymatic Hydrolysate of Casein II Isolation and Bradykinin-potentiating Activity on the Uterus and the Ileum of Rats, 2) Characterization of casein-derived peptide bioactivity: Differential effects on angiotensin-converting enzyme inhibition and cytokine and nitric oxide production || Bos taurus || Alpha-S1-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000323 || MBPDB_P02662_FFVAP_38-42 || 2505 || 5313 || 5845 || 6416 || 6856,6
GT,2,main,True,False,5700.0,2.2441251443275085,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,5,False,False,Tier B,5700.0,20000.0,5700.0,5700.0,3.508771929824561,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7612,source_count=2; spread_ratio=3.5088 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000250 | ace_merged_000251 | ace_merged_000252 || 1473 | 6598 | 7612 || biopep_ace_000216 || 7612 || 6598,3
VIF,3,main,True,False,7.5,5.1249387366083,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,7.5,7.5,7.5,7.5,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Sea bream scale),"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001865 || 1113,2
RR,2,main,True,False,267.1,3.573326111978627,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,8,False,False,Tier B,267.1,267.1,267.1,267.1,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7741 || Pork (Sus domesticus skeletal muscle) || Porcine muscle,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 15483-27-9 AHTPDB: ID 3273; 3534; 4023; 4738; 5170; 5432; 6108; 6689 BindingDB: ID 50188488 BioPepDB: ID biopep01222 BIOPEP-UWM database of bioactive peptides: ID 8889; 9485 BIOPEP-UWM database of sensory peptides and amino acids: ID 2 BRENDA: Ligand Arg-Arg ChEBI: ID CHEBI:73811 ChEMBL: ID CHEMBL296756 ChemIDplus: ID 15483-27-9 ChemSpider: ID 133932 CTD: ID 15483-27-9 eChemPortal: ID 15483-27-9 EPA CompTox: ID DTXSID60165745 EPA DSSTox: ID DTXCID2088236 EROP-Moscow: ID E14727 HMDB: ID HMDB0028703 J-GLOBAL: ID 200907087384149330 Metabolights: ID MTBLC73811 Nikkaji: ID J531.298A PubChem: CID 151956 SATPdb: ID satpdb21704 SureChEMBL: ID SCHEMBL288599 ZINC: ID ZINC000005706877 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000554 | ace_merged_000555 | ace_merged_000556 | ace_merged_000557 || 5170 | 6108 | 6689 | 7741 || biopep_ace_000233 || 7741 || 5170 || 6108 || 6689,5
PSNPP,5,aux,False,True,192.27,3.716088473696271,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,192.27,192.27,192.27,192.27,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9018,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000318 || 9018,1
VAF,3,main,True,False,35.8,4.446116973356125,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,6,False,False,Tier B,35.8,35.8,35.8,35.8,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8126 || Algae (Spirulina platensis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1038; 1870 BRENDA: Ligand Val-Ala-Phe-OH ChEBI: ID 166067 DFBP: ID DFBPACEI1518; DFBPANHY0450; DFBPMUFU0419 EROP-Moscow: ID E07058 Metabolomics Workbench: ID 86669 PubChem: CID 25183088 SATPdb: ID satpdb14951 SureChEMBL: ID 30051124 UniChem: ID 33173387 Wikidata: ID Q106029078 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001820 | ace_merged_001821 | ace_merged_001822 || 1038 | 1870 | 8126 || biopep_ace_000264 || 8126 || 1038 || 1870,4
GVYPH,5,aux,False,True,2511.89,2.5999993830236203,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,2511.89,2511.89,2511.89,2511.89,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2537,1
